"","UF","COD_MUN_IBGE","SIGLA_PARTIDO","QTDE_VOTOS_2012","vote_pct_2012","win_margin_2012","incumbent_2012","QTDE_VOTOS_2016","vote_pct_2016","elected_2016"
"1","RO",1100015,"PMDB",7465,0.532567596489976,0.0651351929799529,1,3638,0.275794102039269,0
"2","RO",1100015,"PSDB",6552,0.467432403510024,-0.0651351929799529,0,NA,NA,NA
"3","RO",1100023,"PMN",20371,0.444606923043345,0.165109782181675,1,NA,NA,NA
"4","RO",1100023,"PTB",12806,0.27949714086167,-0.165109782181675,0,NA,NA,NA
"5","RO",1100023,"DEM",8290,0.180933257671657,-0.263673665371688,0,NA,NA,NA
"6","RO",1100023,"PT",4351,0.0949626784233271,-0.349644244620018,0,NA,NA,NA
"7","RO",1100031,"PTB",2889,1,NA,1,NA,NA,NA
"8","RO",1100049,"PT",21700,0.518729232902254,0.0374584658045085,1,1592,0.0362584553715808,0
"9","RO",1100049,"PSDC",20133,0.481270767097746,-0.0374584658045085,0,NA,NA,NA
"10","RO",1100056,"PP",6159,0.597207408125667,0.194414816251333,1,6421,0.647212982562242,1
"11","RO",1100056,"PMDB",4154,0.402792591874333,-0.194414816251333,0,3500,0.352787017437758,0
"12","RO",1100064,"PP",5976,0.569468267581475,0.13893653516295,1,NA,NA,NA
"13","RO",1100064,"PT",4518,0.430531732418525,-0.13893653516295,0,NA,NA,NA
"14","RO",1100072,"PTB",2100,0.429009193054137,0.132379979570991,1,NA,NA,NA
"15","RO",1100072,"PPS",1452,0.296629213483146,-0.132379979570991,0,NA,NA,NA
"16","RO",1100072,"PT",1343,0.274361593462717,-0.15464759959142,0,NA,NA,NA
"17","RO",1100080,"PT",3613,0.551350526476423,0.102701052952846,1,NA,NA,NA
"18","RO",1100080,"PR",2940,0.448649473523577,-0.102701052952846,0,NA,NA,NA
"19","RO",1100098,"PMDB",8521,0.527420153503342,0.0548403070066848,1,NA,NA,NA
"20","RO",1100098,"PRP",7635,0.472579846496658,-0.0548403070066848,0,NA,NA,NA
"21","RO",1100106,"PT",7762,0.377217281430724,0.0460708558098848,1,NA,NA,NA
"22","RO",1100106,"PDT",6814,0.331146425620839,-0.0460708558098848,0,7370,0.371322047561467,0
"23","RO",1100106,"PMDB",3051,0.148272342907129,-0.228944938523594,0,9722,0.489822652156389,1
"24","RO",1100106,"PP",1911,0.0928706808572678,-0.284346600573456,0,NA,NA,NA
"25","RO",1100106,"PR",1039,0.0504932691840404,-0.326724012246683,0,NA,NA,NA
"26","RO",1100114,"PT",14027,0.490832108615019,0.145531527748618,1,NA,NA,NA
"27","RO",1100114,"PMDB",9868,0.345300580866401,-0.145531527748618,0,NA,NA,NA
"28","RO",1100114,"PSD",4683,0.163867310518581,-0.326964798096438,0,NA,NA,NA
"29","RO",1100122,"PSB",43437,0.731225695671936,0.462451391343871,1,40613,0.652963117785138,1
"30","RO",1100122,"PMDB",15966,0.268774304328064,-0.462451391343871,0,NA,NA,NA
"31","RO",1100130,"PV",6997,0.437832426005882,0.113447218572054,1,NA,NA,NA
"32","RO",1100130,"PSDC",5184,0.324385207433828,-0.113447218572054,0,NA,NA,NA
"33","RO",1100130,"PTB",2663,0.166635379513172,-0.27119704649271,0,NA,NA,NA
"34","RO",1100130,"PR",1137,0.0711469870471185,-0.366685438958763,0,NA,NA,NA
"35","RO",1100148,"PMDB",5524,0.51247796641618,0.0249559328323592,1,NA,NA,NA
"36","RO",1100148,"PTB",5255,0.48752203358382,-0.0249559328323592,0,2728,0.260404734631539,0
"37","RO",1100155,"PSD",15914,0.75411078993508,0.508221579870161,1,NA,NA,NA
"38","RO",1100155,"PC do B",5189,0.24588921006492,-0.508221579870161,0,NA,NA,NA
"39","RO",1100189,"PTB",7177,0.378653582357286,0.0175688509021842,1,8520,0.451534262547035,0
"40","RO",1100189,"PSB",6844,0.361084731455102,-0.0175688509021842,0,8890,0.471143144840744,1
"41","RO",1100189,"PP",3766,0.198691569061939,-0.179962013295347,0,NA,NA,NA
"42","RO",1100189,"PMDB",1167,0.0615701171256727,-0.317083465231613,0,NA,NA,NA
"43","RO",1100254,"PT",4876,0.404613725002075,0.0704505850136918,1,5528,0.465790360633637,0
"44","RO",1100254,"PMDB",4027,0.334163139988383,-0.0704505850136918,0,NA,NA,NA
"45","RO",1100254,"PP",3148,0.261223135009543,-0.143390589992532,0,NA,NA,NA
"46","RO",1100262,"PMDB",1680,0.658823529411765,0.317647058823529,1,1175,0.465715418152992,0
"47","RO",1100262,"PSDC",870,0.341176470588235,-0.317647058823529,0,NA,NA,NA
"48","RO",1100288,"PP",16471,0.614108347936319,0.422653890608106,1,NA,NA,NA
"49","RO",1100288,"PRP",5135,0.191454457328213,-0.422653890608106,0,696,0.0267352975070103,0
"50","RO",1100288,"PT",4303,0.160433988292756,-0.453674359643563,0,NA,NA,NA
"51","RO",1100288,"PV",912,0.0340032064427128,-0.580105141493606,0,NA,NA,NA
"52","RO",1100296,"PMDB",3098,0.546095540278512,0.285739467653799,1,NA,NA,NA
"53","RO",1100296,"PT",1477,0.260356072624714,-0.285739467653799,0,NA,NA,NA
"54","RO",1100296,"PTN",1098,0.193548387096774,-0.352547153181738,0,NA,NA,NA
"55","RO",1100304,"PP",19649,0.500229124236253,0.0893075356415479,1,NA,NA,NA
"56","RO",1100304,"PTB",16141,0.410921588594705,-0.0893075356415479,0,NA,NA,NA
"57","RO",1100304,"PV",3245,0.082612016293279,-0.417617107942974,0,16822,0.425647124313656,0
"58","RO",1100304,"PSOL",245,0.00623727087576375,-0.493991853360489,0,1343,0.0339819336555249,0
"59","RO",1100320,"PT",6321,0.536132315521629,0.162680237489398,1,4382,0.364377182770664,0
"60","RO",1100320,"PV",4403,0.373452078032231,-0.162680237489398,0,NA,NA,NA
"61","RO",1100320,"DEM",1066,0.0904156064461408,-0.445716709075488,0,6218,0.51704639946782,1
"62","RO",1100338,"PSDB",8044,0.677617723864881,0.449583017437453,1,NA,NA,NA
"63","RO",1100338,"PPL",2707,0.228034706427428,-0.449583017437453,0,NA,NA,NA
"64","RO",1100338,"PT",1120,0.094347569707691,-0.58327015415719,0,NA,NA,NA
"65","RO",1100346,"PP",4760,0.496298613283286,0.223125847148368,1,3280,0.387706855791962,0
"66","RO",1100346,"PSD",2620,0.273172766134918,-0.223125847148368,0,NA,NA,NA
"67","RO",1100346,"PMDB",1753,0.182775518715462,-0.313523094567824,0,5180,0.612293144208038,1
"68","RO",1100346,"PDT",458,0.047753101866333,-0.448545511416953,0,NA,NA,NA
"69","RO",1100379,"PSD",2931,0.41704610130905,0.0123790552077405,1,NA,NA,NA
"70","RO",1100379,"PMDB",2844,0.404667046101309,-0.0123790552077405,0,4592,0.686705548078361,1
"71","RO",1100379,"PT",1253,0.178286852589641,-0.238759248719408,0,NA,NA,NA
"72","RO",1100403,"PMDB",5074,0.521533559461404,0.185013876040703,1,NA,NA,NA
"73","RO",1100403,"PSC",3274,0.336519683420701,-0.185013876040703,0,NA,NA,NA
"74","RO",1100403,"PP",1381,0.141946757117895,-0.379586802343509,0,2334,0.258100187990711,0
"75","RO",1100452,"PMDB",7852,0.466964020220042,0.0810585786500149,1,NA,NA,NA
"76","RO",1100452,"PT",6489,0.385905441570027,-0.0810585786500149,0,4618,0.282256585783265,0
"77","RO",1100452,"PR",2169,0.128991971454059,-0.337972048765983,0,NA,NA,NA
"78","RO",1100452,"PSC",305,0.0181385667558727,-0.448825453464169,0,NA,NA,NA
"79","RO",1100502,"PSDB",3265,0.527975420439845,0.0559508408796895,1,2191,0.366571858792036,0
"80","RO",1100502,"PT",2919,0.472024579560155,-0.0559508408796895,0,NA,NA,NA
"81","RO",1100601,"PMN",2016,0.563128491620112,0.126256983240223,1,NA,NA,NA
"82","RO",1100601,"DEM",1564,0.436871508379888,-0.126256983240223,0,2178,0.69987146529563,1
"83","RO",1100700,"PPS",3117,0.520889037433155,0.0417780748663101,1,NA,NA,NA
"84","RO",1100700,"PSDB",2867,0.479110962566845,-0.0417780748663101,0,2121,0.326006762988011,0
"85","RO",1100809,"PV",3144,0.247325361862807,0.00322529893014473,1,NA,NA,NA
"86","RO",1100809,"PDT",3103,0.244100062932662,-0.00322529893014473,0,NA,NA,NA
"87","RO",1100809,"PMDB",2417,0.190135305223411,-0.0571900566393958,0,2381,0.172698919271778,0
"88","RO",1100809,"PT",2247,0.176762114537445,-0.0705632473253618,0,NA,NA,NA
"89","RO",1100809,"PRB",1801,0.141677155443675,-0.105648206419132,0,648,0.04700079785305,0
"90","RO",1100908,"PP",1416,0.591231732776618,0.182463465553236,1,1353,0.481666073335707,0
"91","RO",1100908,"PSDC",979,0.408768267223382,-0.182463465553236,0,NA,NA,NA
"92","RO",1100924,"PMDB",2565,0.587090867475395,0.17418173495079,1,NA,NA,NA
"93","RO",1100924,"PV",1804,0.412909132524605,-0.17418173495079,0,2004,0.416545416753274,1
"94","RO",1100940,"PRTB",4770,0.641819160387513,0.298035522066738,1,NA,NA,NA
"95","RO",1100940,"PMDB",2555,0.343783638320775,-0.298035522066738,0,2123,0.268394437420986,0
"96","RO",1100940,"PT do B",107,0.0143972012917115,-0.627421959095802,0,NA,NA,NA
"97","RO",1101005,"PMDB",3371,0.51789829466892,0.03579658933784,1,2442,0.40931947703654,0
"98","RO",1101005,"PSD",3138,0.48210170533108,-0.03579658933784,0,NA,NA,NA
"99","RO",1101104,"PMDB",2391,0.480699638118215,0.134097305991154,1,1782,0.365613459171112,1
"100","RO",1101104,"PT",1724,0.346602332127061,-0.134097305991154,0,NA,NA,NA
"101","RO",1101104,"PSDC",859,0.172698029754725,-0.30800160836349,0,NA,NA,NA
"102","RO",1101203,"PTB",4659,0.795322635711847,0.590645271423694,1,NA,NA,NA
"103","RO",1101203,"PSDC",1199,0.204677364288153,-0.590645271423694,0,NA,NA,NA
"104","RO",1101302,"PMDB",4064,0.572636325207834,0.145272650415669,1,3557,0.593129898282475,1
"105","RO",1101302,"PDT",3033,0.427363674792166,-0.145272650415669,0,1899,0.316658329164582,0
"106","RO",1101401,"PDT",3487,0.412907045589106,0.0897572528123149,1,NA,NA,NA
"107","RO",1101401,"PP",2729,0.323149792776791,-0.0897572528123149,0,1609,0.210134517435027,0
"108","RO",1101401,"PSDB",2229,0.263943161634103,-0.148963883955003,0,NA,NA,NA
"109","RO",1101435,"PR",2538,0.559770621967358,0.119541243934715,1,NA,NA,NA
"110","RO",1101435,"PTN",1996,0.440229378032642,-0.119541243934715,0,NA,NA,NA
"111","RO",1101450,"PMDB",1811,0.622550704709522,0.245101409419044,1,1548,0.528327645051195,1
"112","RO",1101450,"PSB",1098,0.377449295290478,-0.245101409419044,0,1382,0.471672354948805,0
"113","RO",1101468,"PSDB",1171,0.644468904788112,0.288937809576225,1,NA,NA,NA
"114","RO",1101468,"PDT",646,0.355531095211888,-0.288937809576225,0,921,0.511098779134295,1
"115","RO",1101476,"PSDB",1622,0.589603780443475,0.17920756088695,1,1000,0.427899015832264,0
"116","RO",1101476,"PMDB",1129,0.410396219556525,-0.17920756088695,0,1049,0.448866067608044,1
"117","RO",1101484,"PMDB",2195,0.552340211373931,0.104680422747861,1,1086,0.275984752223634,0
"118","RO",1101484,"PSB",1779,0.447659788626069,-0.104680422747861,0,1949,0.495298602287166,1
"119","RO",1101492,"PP",4989,0.55668377594287,0.19303726846686,1,NA,NA,NA
"120","RO",1101492,"PR",3259,0.36364650747601,-0.19303726846686,0,NA,NA,NA
"121","RO",1101492,"PMDB",714,0.0796697165811203,-0.47701405936175,0,6658,0.828831071828707,1
"122","RO",1101500,"PMDB",2928,0.401591002605953,0.0138526951035523,1,2038,0.286356610931572,0
"123","RO",1101500,"PSDB",2827,0.3877383075024,-0.0138526951035523,0,NA,NA,NA
"124","RO",1101500,"PTB",1536,0.210670689891647,-0.190920312714305,0,NA,NA,NA
"125","RO",1101559,"PP",1804,0.534201954397394,0.0684039087947883,1,NA,NA,NA
"126","RO",1101559,"PT",1573,0.465798045602606,-0.0684039087947883,0,1993,0.625549278091651,1
"127","RO",1101609,"PDT",4033,0.618937998772253,0.389349294045427,1,NA,NA,NA
"128","RO",1101609,"PT",1496,0.229588704726826,-0.389349294045427,0,NA,NA,NA
"129","RO",1101609,"PSDB",987,0.151473296500921,-0.467464702271332,0,NA,NA,NA
"130","RO",1101708,"PTB",2380,0.325893468437628,0.0279337258660824,1,NA,NA,NA
"131","RO",1101708,"PSB",2176,0.297959742571546,-0.0279337258660824,0,NA,NA,NA
"132","RO",1101708,"PR",1867,0.255648363686156,-0.070245104751472,0,NA,NA,NA
"133","RO",1101708,"PP",880,0.120498425304669,-0.205395043132959,0,4281,0.615086206896552,1
"134","RO",1101757,"PMDB",2258,0.450788580555001,0.125573966859653,1,1977,0.396748946417821,0
"135","RO",1101757,"PT",1629,0.325214613695348,-0.125573966859653,0,NA,NA,NA
"136","RO",1101757,"PP",1122,0.223996805749651,-0.22679177480535,0,3006,0.603251053582179,1
"137","RO",1101807,"PTN",3257,0.595538489669044,0.191076979338087,1,2264,0.475930208114358,0
"138","RO",1101807,"PDT",2212,0.404461510330956,-0.191076979338087,0,NA,NA,NA
"139","AC",1200013,"DEM",2521,0.347820088300221,0.0258002207505519,1,NA,NA,NA
"140","AC",1200013,"PT",2334,0.322019867549669,-0.0258002207505519,0,NA,NA,NA
"141","AC",1200013,"PTN",1307,0.180325607064018,-0.167494481236203,0,NA,NA,NA
"142","AC",1200013,"PP",704,0.0971302428256071,-0.250689845474614,0,1545,0.215511228902218,0
"143","AC",1200013,"PSD",382,0.0527041942604856,-0.295115894039735,0,NA,NA,NA
"144","AC",1200054,"PSDB",2527,0.594588235294118,0.189176470588235,1,2324,0.525910839556461,1
"145","AC",1200054,"PT",1723,0.405411764705882,-0.189176470588235,0,NA,NA,NA
"146","AC",1200104,"PMDB",6090,0.471508206875194,0.0409569526169093,1,NA,NA,NA
"147","AC",1200104,"PT",5561,0.430551254258284,-0.0409569526169093,0,6819,0.531405860349127,1
"148","AC",1200104,"PSDB",845,0.0654227314958191,-0.406085475379374,0,6013,0.468594139650873,0
"149","AC",1200104,"PSDC",420,0.032517807370703,-0.438990399504491,0,NA,NA,NA
"150","AC",1200138,"PT",2005,0.35311729482212,0.092814371257485,1,1145,0.184558349451966,0
"151","AC",1200138,"PP",1478,0.260302923564635,-0.092814371257485,0,1468,0.236621534493875,0
"152","AC",1200138,"PSB",1347,0.237231419513913,-0.115885875308207,0,700,0.112830431979368,0
"153","AC",1200138,"PSC",492,0.086650228953857,-0.266467065868263,0,NA,NA,NA
"154","AC",1200138,"PSDB",356,0.0626981331454738,-0.290419161676647,0,NA,NA,NA
"155","AC",1200179,"PC do B",2007,0.347111726046351,0.104808024904877,1,NA,NA,NA
"156","AC",1200179,"PP",1401,0.242303701141474,-0.104808024904877,0,2198,0.35710804224208,1
"157","AC",1200179,"PTB",1154,0.199584918713248,-0.147526807333103,0,NA,NA,NA
"158","AC",1200179,"PSDB",1058,0.182981667243168,-0.164130058803182,0,NA,NA,NA
"159","AC",1200179,"PMN",162,0.0280179868557593,-0.319093739190592,0,NA,NA,NA
"160","AC",1200203,"PMDB",18840,0.530734125866246,0.061468251732492,1,18119,0.466059623942177,1
"161","AC",1200203,"PV",16658,0.469265874133754,-0.061468251732492,0,NA,NA,NA
"162","AC",1200252,"PSDB",3180,0.401109989909183,0.101791120080726,1,NA,NA,NA
"163","AC",1200252,"PT",2373,0.299318869828456,-0.101791120080726,0,3026,0.350109915538586,0
"164","AC",1200252,"PSB",2016,0.254288597376387,-0.146821392532795,0,4068,0.470669906282541,1
"165","AC",1200252,"PSD",359,0.0452825428859738,-0.355827447023209,0,1549,0.179220178178873,0
"166","AC",1200302,"PT",5993,0.45172231853471,0.192809225898847,1,4532,0.32452559971357,0
"167","AC",1200302,"PP",3435,0.258913092635863,-0.192809225898847,0,6558,0.469602577873255,1
"168","AC",1200302,"PSDB",3368,0.253862968267129,-0.197859350267581,0,NA,NA,NA
"169","AC",1200302,"PV",471,0.0355016205622974,-0.416220697972413,0,NA,NA,NA
"170","AC",1200328,"PC do B",1585,0.486943164362519,0.125038402457757,1,2012,0.551837630279759,1
"171","AC",1200328,"PMDB",1178,0.361904761904762,-0.125038402457757,0,881,0.241634668129457,0
"172","AC",1200328,"PSDB",492,0.151152073732719,-0.3357910906298,0,753,0.206527701590784,0
"173","AC",1200336,"PMDB",3149,0.37319269969187,0.00533301730267838,1,NA,NA,NA
"174","AC",1200336,"PT",3104,0.367859682389192,-0.00533301730267838,0,5390,0.563453899226427,1
"175","AC",1200336,"PP",2185,0.258947617918938,-0.114245081772932,0,4024,0.420656491741585,0
"176","AC",1200344,"DEM",1876,0.403180743606276,0.0707070707070707,1,NA,NA,NA
"177","AC",1200344,"PSB",1547,0.332473672899205,-0.0707070707070707,0,NA,NA,NA
"178","AC",1200344,"PRP",1230,0.26434558349452,-0.138835160111756,0,NA,NA,NA
"179","AC",1200351,"PT",4095,0.609375,0.302529761904762,1,3150,0.434842628382109,0
"180","AC",1200351,"PSDB",2062,0.306845238095238,-0.302529761904762,0,NA,NA,NA
"181","AC",1200351,"PPS",563,0.0837797619047619,-0.525595238095238,0,NA,NA,NA
"182","AC",1200385,"PSB",5772,0.570919881305638,0.141839762611276,1,NA,NA,NA
"183","AC",1200385,"PSDB",4338,0.429080118694362,-0.141839762611276,0,4864,0.477799607072692,1
"184","AC",1200393,"PMDB",2818,0.63382816014395,0.267656320287899,1,3091,0.672980622686697,1
"185","AC",1200393,"PT",1628,0.36617183985605,-0.267656320287899,0,1502,0.327019377313303,0
"186","AC",1200427,"PP",2719,0.364086770219604,0.0254418853776111,1,NA,NA,NA
"187","AC",1200427,"PT",2529,0.338644884841993,-0.0254418853776111,0,NA,NA,NA
"188","AC",1200427,"PMDB",2220,0.297268344938404,-0.0668184252811997,0,5007,0.587814040854661,1
"189","AC",1200435,"PSDB",1088,0.519827998088868,0.0396559961777354,1,NA,NA,NA
"190","AC",1200435,"PT",1005,0.480172001911132,-0.0396559961777354,0,731,0.302190988011575,0
"191","AC",1200450,"PSDB",6191,0.461429529701125,0.0615636878586868,1,4163,0.297314669332952,0
"192","AC",1200450,"PT",5365,0.399865841842439,-0.0615636878586868,0,NA,NA,NA
"193","AC",1200450,"PMN",1861,0.138704628456436,-0.32272490124469,0,NA,NA,NA
"194","AC",1200500,"PR",9413,0.486862521982001,0.134271232026482,1,NA,NA,NA
"195","AC",1200500,"PSDB",6817,0.352591289955519,-0.134271232026482,0,6986,0.342299965701406,0
"196","AC",1200500,"PMDB",3104,0.160546188062481,-0.32631633391952,0,7889,0.386545151648782,1
"197","AC",1200609,"PT",8299,0.512632034097226,0.025264068194453,1,7572,0.422945874993018,0
"198","AC",1200609,"PSD",7890,0.487367965902773,-0.025264068194453,0,8589,0.479751996872033,1
"199","AC",1200708,"PSDB",4203,0.479411429223223,0.0676400136876925,1,NA,NA,NA
"200","AC",1200708,"PT",3610,0.411771415535531,-0.0676400136876925,0,3854,0.413874570446735,1
"201","AC",1200708,"PSB",783,0.0893121934527204,-0.390099235770503,0,NA,NA,NA
"202","AC",1200708,"PV",171,0.0195049617885252,-0.459906467434698,0,NA,NA,NA
"203","AC",1200807,"PSDB",4698,0.49234961224062,0.169146929364913,1,NA,NA,NA
"204","AC",1200807,"PT",3084,0.323202682875707,-0.169146929364913,0,1154,0.117839272950066,0
"205","AC",1200807,"PMDB",1760,0.184447704883672,-0.307901907356948,0,970,0.0990503420810783,0
"206","AM",1300029,"PMDB",3796,0.53076062639821,0.0615212527964206,1,2464,0.315129811996419,0
"207","AM",1300029,"PP",3356,0.46923937360179,-0.0615212527964206,0,NA,NA,NA
"208","AM",1300060,"PT",2055,0.522501906941266,0.145436053902873,1,NA,NA,NA
"209","AM",1300060,"PPS",1483,0.377065853038393,-0.145436053902873,0,NA,NA,NA
"210","AM",1300060,"PMDB",395,0.100432240020341,-0.422069666920926,0,2477,0.559268457891172,1
"211","AM",1300086,"PSD",2990,0.571373972864514,0.142747945729027,1,NA,NA,NA
"212","AM",1300086,"PC do B",2243,0.428626027135486,-0.142747945729027,0,NA,NA,NA
"213","AM",1300102,"PSD",4564,0.616257088846881,0.28125843910343,1,NA,NA,NA
"214","AM",1300102,"PMDB",2481,0.334998649743451,-0.28125843910343,0,4655,0.572500307465256,1
"215","AM",1300102,"PP",361,0.0487442614096678,-0.567512827437213,0,NA,NA,NA
"216","AM",1300144,"DEM",2441,0.352185831770307,0.025825999134324,1,4529,0.629639927707493,1
"217","AM",1300144,"PSB",2262,0.326359832635983,-0.025825999134324,0,NA,NA,NA
"218","AM",1300144,"PC do B",2228,0.321454335593709,-0.0307314961765979,0,NA,NA,NA
"219","AM",1300201,"PDT",2759,0.588523890784983,0.237414675767918,1,1707,0.291794871794872,1
"220","AM",1300201,"PSD",1646,0.351109215017065,-0.237414675767918,0,NA,NA,NA
"221","AM",1300201,"PSOL",283,0.0603668941979522,-0.528156996587031,0,NA,NA,NA
"222","AM",1300300,"PMDB",6848,0.41025641025641,0.0318116462976276,1,NA,NA,NA
"223","AM",1300300,"PSD",6317,0.378444763958783,-0.0318116462976276,0,8163,0.389381797366915,0
"224","AM",1300300,"DEM",3472,0.208003834172058,-0.202252576084352,0,NA,NA,NA
"225","AM",1300300,"PMN",55,0.00329499161274862,-0.406961418643662,0,NA,NA,NA
"226","AM",1300409,"PMDB",3429,0.543681623592833,0.0873632471856667,1,2009,0.275582990397805,0
"227","AM",1300409,"PC do B",2878,0.456318376407167,-0.0873632471856667,0,NA,NA,NA
"228","AM",1300508,"PSD",5441,0.436747471504254,0.110290576336491,1,2255,0.157208588957055,0
"229","AM",1300508,"PMDB",4067,0.326456895167764,-0.110290576336491,0,5590,0.389709983268266,1
"230","AM",1300508,"PDT",2829,0.227082998876224,-0.20966447262803,0,NA,NA,NA
"231","AM",1300508,"PHS",121,0.00971263445175791,-0.427034837052496,0,NA,NA,NA
"232","AM",1300607,"PSD",7069,0.506883694249247,0.0258138534346766,1,4939,0.321361181599323,0
"233","AM",1300607,"PP",6709,0.48106984081457,-0.0258138534346766,0,NA,NA,NA
"234","AM",1300607,"PPS",168,0.0120464649361824,-0.494837229313065,0,NA,NA,NA
"235","AM",1300631,"PSD",4449,0.548717316230883,0.0974346324617661,1,2904,0.31025641025641,0
"236","AM",1300631,"PC do B",3659,0.451282683769117,-0.0974346324617661,0,152,0.0162393162393162,0
"237","AM",1300680,"PMDB",2087,0.27199270168122,0.0242408445197446,1,NA,NA,NA
"238","AM",1300680,"PT",1901,0.247751857161475,-0.0242408445197446,0,NA,NA,NA
"239","AM",1300680,"PSB",1443,0.188062035709631,-0.0839306659715887,0,1263,0.148396193161791,0
"240","AM",1300680,"PDT",1277,0.166427733611365,-0.105564968069855,0,NA,NA,NA
"241","AM",1300680,"PSD",875,0.114036230939659,-0.157956470741561,0,2304,0.270708494888967,0
"242","AM",1300680,"PSOL",58,0.00755897302228594,-0.264433728658934,0,NA,NA,NA
"243","AM",1300680,"PRTB",32,0.00417046787436466,-0.267822233806855,0,NA,NA,NA
"244","AM",1300706,"PSD",5706,0.41073999424129,0.0374316153181687,1,5814,0.381395959065862,0
"245","AM",1300706,"PR",5186,0.373308378923121,-0.0374316153181687,0,NA,NA,NA
"246","AM",1300706,"PMDB",2548,0.183414915059027,-0.227325079182263,0,NA,NA,NA
"247","AM",1300706,"PRP",430,0.0309530665131011,-0.379786927728189,0,NA,NA,NA
"248","AM",1300706,"PRTB",22,0.00158364526346098,-0.409156348977829,0,NA,NA,NA
"249","AM",1300805,"PSD",8181,0.581822061019842,0.163644122039684,1,5711,0.361959690708582,0
"250","AM",1300805,"PP",5880,0.418177938980158,-0.163644122039684,0,NA,NA,NA
"251","AM",1300839,"PSD",2253,0.400462140063989,0.0883398506932101,1,3234,0.497385419870809,0
"252","AM",1300839,"PRB",1756,0.312122289370779,-0.0883398506932101,0,NA,NA,NA
"253","AM",1300839,"PMDB",1617,0.287415570565233,-0.113046569498756,0,3268,0.502614580129191,1
"254","AM",1300904,"PP",2891,0.536662335251532,0.073324670503063,1,3209,0.500545936671346,1
"255","AM",1300904,"PR",2496,0.463337664748469,-0.073324670503063,0,NA,NA,NA
"256","AM",1301001,"PSD",6546,0.526248090682531,0.0582040356941876,1,NA,NA,NA
"257","AM",1301001,"PMDB",5822,0.468044054988343,-0.0582040356941876,0,7093,0.538408987399423,1
"258","AM",1301001,"PHS",71,0.00570785432912614,-0.520540236353405,0,NA,NA,NA
"259","AM",1301100,"PMDB",6700,0.43236964377904,0.000129065565307174,1,2338,0.138155173432606,0
"260","AM",1301100,"DEM",6698,0.432240578213733,-0.000129065565307174,0,NA,NA,NA
"261","AM",1301100,"PT",2098,0.135389778007228,-0.296979865771812,0,571,0.0337410624593748,0
"262","AM",1301159,"PSD",4971,0.416750503018109,0.073692152917505,1,5530,0.445034604860776,0
"263","AM",1301159,"PDT",4092,0.343058350100604,-0.073692152917505,0,NA,NA,NA
"264","AM",1301159,"PMDB",2865,0.240191146881288,-0.176559356136821,0,6896,0.554965395139224,1
"265","AM",1301209,"PRP",15271,0.430072096428974,0.144643460628591,1,NA,NA,NA
"266","AM",1301209,"PRB",10135,0.285428635800383,-0.144643460628591,0,NA,NA,NA
"267","AM",1301209,"PMN",10071,0.283626225076039,-0.146445871352935,0,1514,0.0389613731696647,0
"268","AM",1301209,"PSOL",31,0.000873042694604033,-0.42919905373437,0,NA,NA,NA
"269","AM",1301308,"PSD",4799,0.447000745156483,0.0552347242921014,1,4164,0.367714588484634,1
"270","AM",1301308,"PT",4206,0.391766020864382,-0.0552347242921014,0,NA,NA,NA
"271","AM",1301308,"PMDB",1731,0.161233233979136,-0.285767511177347,0,3769,0.332832921229248,0
"272","AM",1301407,"PSD",5088,0.377868548087635,0.0229483847010769,1,NA,NA,NA
"273","AM",1301407,"PSDB",4779,0.354920163386558,-0.0229483847010769,0,NA,NA,NA
"274","AM",1301407,"PDT",3598,0.267211288525808,-0.110657259561827,0,NA,NA,NA
"275","AM",1301506,"PMDB",3848,0.549478794802228,0.0989575896044552,1,3472,0.459806648126076,0
"276","AM",1301506,"PPS",3155,0.450521205197772,-0.0989575896044552,0,NA,NA,NA
"277","AM",1301605,"PSD",4112,0.399300835113614,0.0411730433093805,1,5411,0.46570272828987,0
"278","AM",1301605,"PDT",3688,0.358127791804234,-0.0411730433093805,0,NA,NA,NA
"279","AM",1301605,"PC do B",2498,0.242571373082152,-0.156729462031462,0,NA,NA,NA
"280","AM",1301654,"PMDB",3034,0.498931096859069,0.14734418681138,1,NA,NA,NA
"281","AM",1301654,"PDT",2138,0.35158691004769,-0.14734418681138,0,NA,NA,NA
"282","AM",1301654,"PC do B",909,0.149481993093241,-0.349449103765828,0,NA,NA,NA
"283","AM",1301704,"PMDB",11093,0.555622339093414,0.196994740796394,1,8982,0.412794705639046,0
"284","AM",1301704,"PP",7160,0.35862759829702,-0.196994740796394,0,1694,0.0778528425019532,0
"285","AM",1301704,"PTB",1437,0.0719759579263712,-0.483646381167042,0,NA,NA,NA
"286","AM",1301704,"PSOL",275,0.0137741046831956,-0.541848234410218,0,331,0.0152120961441243,0
"287","AM",1301803,"PC do B",3475,0.515731671119026,0.0314633422380528,1,NA,NA,NA
"288","AM",1301803,"PSD",3263,0.484268328880974,-0.0314633422380528,0,NA,NA,NA
"289","AM",1301852,"PTB",8055,0.362201537838932,0.042582849948289,1,NA,NA,NA
"290","AM",1301852,"PP",7108,0.319618687890643,-0.042582849948289,0,NA,NA,NA
"291","AM",1301852,"PSD",2446,0.109986959845317,-0.252214577993615,0,2294,0.0969855832241153,0
"292","AM",1301852,"PSC",2161,0.0971716354152615,-0.26502990242367,0,NA,NA,NA
