"COD_MUN_TSE","NUM_TURNO","SIGLA_PARTIDO","NOME_MUNICIPIO","DESCRICAO_CARGO","ANO_ELEICAO","COD_MUN_IBGE","UF","QTDE_VOTOS"
"63878","1","PSDB","DOURADO","PREFEITO","2000","3514304","SP","2576"
"63878","1","PV","DOURADO","PREFEITO","2000","3514304","SP","1187"
"63894","1","PSDB","DRACENA","PREFEITO","2000","3514403","SP","17610"
"63916","1","PDT","DUARTINA","PREFEITO","2000","3514502","SP","1595"
"63916","1","PSDB","DUARTINA","PREFEITO","2000","3514502","SP","2468"
"63932","1","PPS","DUMONT","PREFEITO","2000","3514601","SP","1364"
"63959","1","PMDB","ECHAPORA","PREFEITO","2000","3514700","SP","2176"
"63959","1","PSDB","ECHAPORA","PREFEITO","2000","3514700","SP","1907"
"63975","1","PDT","ELDORADO","PREFEITO","2000","3514809","SP","720"
"63975","1","PSDB","ELDORADO","PREFEITO","2000","3514809","SP","4660"
"63975","1","PTB","ELDORADO","PREFEITO","2000","3514809","SP","2321"
"63991","1","PMDB","ELIAS FAUSTO","PREFEITO","2000","3514908","SP","3402"
"63991","1","PPB","ELIAS FAUSTO","PREFEITO","2000","3514908","SP","4132"
"64017","1","PDT","EMBU","PREFEITO","2000","3515004","SP","15761"
"64017","1","PMDB","EMBU","PREFEITO","2000","3515004","SP","30079"
"64017","1","PT","EMBU","PREFEITO","2000","3515004","SP","45013"
"64017","1","PTB","EMBU","PREFEITO","2000","3515004","SP","1977"
"64033","1","PMDB","EMBU GUACU","PREFEITO","2000","3515103","SP","5572"
"64033","1","PPS","EMBU GUACU","PREFEITO","2000","3515103","SP","17456"
"64033","1","PSDB","EMBU GUACU","PREFEITO","2000","3515103","SP","4813"
"64050","1","PSDB","ESTRELA D OESTE","PREFEITO","2000","3515202","SP","2056"
"64050","1","PTB","ESTRELA D OESTE","PREFEITO","2000","3515202","SP","3140"
"64076","1","PMDB","ESTRELA DO NORTE","PREFEITO","2000","3515301","SP","1375"
"64092","1","PFL","FARTURA","PREFEITO","2000","3515400","SP","4626"
"64114","1","PFL","FERNANDOPOLIS","PREFEITO","2000","3515509","SP","6217"
"64114","1","PMDB","FERNANDOPOLIS","PREFEITO","2000","3515509","SP","14121"
"64114","1","PSDB","FERNANDOPOLIS","PREFEITO","2000","3515509","SP","13228"
"64130","1","PSDB","FERNANDO PRESTES","PREFEITO","2000","3515608","SP","2067"
"64157","1","PPB","FERRAZ DE VASCONCELOS","PREFEITO","2000","3515707","SP","2119"
"64157","1","PPS","FERRAZ DE VASCONCELOS","PREFEITO","2000","3515707","SP","10622"
"64157","1","PSB","FERRAZ DE VASCONCELOS","PREFEITO","2000","3515707","SP","2202"
"64157","1","PSDB","FERRAZ DE VASCONCELOS","PREFEITO","2000","3515707","SP","9053"
"64173","1","PDT","FLORA RICA","PREFEITO","2000","3515806","SP","676"
"64173","1","PFL","FLORA RICA","PREFEITO","2000","3515806","SP","821"
"64190","1","PSDB","FLOREAL","PREFEITO","2000","3515905","SP","1014"
"64211","1","PMDB","FLORIDA PAULISTA","PREFEITO","2000","3516002","SP","2876"
"64211","1","PSDB","FLORIDA PAULISTA","PREFEITO","2000","3516002","SP","3352"
"64238","1","PMDB","FLORINEA","PREFEITO","2000","3516101","SP","1098"
"64238","1","PSDB","FLORINEA","PREFEITO","2000","3516101","SP","929"
"64254","1","PPS","FRANCA","PREFEITO","2000","3516200","SP","38176"
"64254","1","PSB","FRANCA","PREFEITO","2000","3516200","SP","11680"
"64254","1","PT","FRANCA","PREFEITO","2000","3516200","SP","55569"
"64254","1","PTB","FRANCA","PREFEITO","2000","3516200","SP","6202"
"64254","1","PV","FRANCA","PREFEITO","2000","3516200","SP","5108"
"64270","1","PFL","FRANCISCO MORATO","PREFEITO","2000","3516309","SP","13784"
"64270","1","PSDB","FRANCISCO MORATO","PREFEITO","2000","3516309","SP","34093"
"64270","1","PV","FRANCISCO MORATO","PREFEITO","2000","3516309","SP","977"
"64297","1","PSDB","FRANCO DA ROCHA","PREFEITO","2000","3516408","SP","7452"
"64297","1","PT","FRANCO DA ROCHA","PREFEITO","2000","3516408","SP","19218"
"64297","1","PTB","FRANCO DA ROCHA","PREFEITO","2000","3516408","SP","20295"
"64319","1","PSDB","GABRIEL MONTEIRO","PREFEITO","2000","3516507","SP","882"
"64319","1","PTB","GABRIEL MONTEIRO","PREFEITO","2000","3516507","SP","962"
"64335","1","PRP","GALIA","PREFEITO","2000","3516606","SP","2583"
"64335","1","PSDB","GALIA","PREFEITO","2000","3516606","SP","1418"
"64351","1","PMDB","GARCA","PREFEITO","2000","3516705","SP","6224"
"64351","1","PSDB","GARCA","PREFEITO","2000","3516705","SP","10850"
"64351","1","PT","GARCA","PREFEITO","2000","3516705","SP","2643"
"64378","1","PFL","GASTAO VIDIGAL","PREFEITO","2000","3516804","SP","879"
"64378","1","PSDB","GASTAO VIDIGAL","PREFEITO","2000","3516804","SP","1562"
"64394","1","PSDB","GENERAL SALGADO","PREFEITO","2000","3516903","SP","4536"
"64416","1","PRP","GETULINA","PREFEITO","2000","3517000","SP","2443"
"64416","1","PTB","GETULINA","PREFEITO","2000","3517000","SP","1558"
"64432","1","PMDB","GLICERIO","PREFEITO","2000","3517109","SP","1534"
"64432","1","PPS","GLICERIO","PREFEITO","2000","3517109","SP","1847"
"64459","1","PPB","GUAICARA","PREFEITO","2000","3517208","SP","2541"
"64459","1","PTB","GUAICARA","PREFEITO","2000","3517208","SP","1495"
"64475","1","PMDB","GUAIMBE","PREFEITO","2000","3517307","SP","1518"
"64475","1","PSDB","GUAIMBE","PREFEITO","2000","3517307","SP","1073"
"64491","1","PDT","GUAIRA","PREFEITO","2000","3517406","SP","6412"
"64491","1","PFL","GUAIRA","PREFEITO","2000","3517406","SP","10416"
"64513","1","PSDB","GUAPIACU","PREFEITO","2000","3517505","SP","6281"
"64530","1","PFL","GUAPIARA","PREFEITO","2000","3517604","SP","4815"
"64530","1","PPS","GUAPIARA","PREFEITO","2000","3517604","SP","3799"
"64556","1","PMDB","GUARA","PREFEITO","2000","3517703","SP","5335"
"64572","1","PPS","GUARACAI","PREFEITO","2000","3517802","SP","3065"
"64572","1","PSDB","GUARACAI","PREFEITO","2000","3517802","SP","2269"
"64599","1","PFL","GUARACI","PREFEITO","2000","3517901","SP","7634"
"64599","1","PT","GUARACI","PREFEITO","2000","3517901","SP","1851"
"64610","1","PL","GUARANI D OESTE","PREFEITO","2000","3518008","SP","897"
"64610","1","PMDB","GUARANI D OESTE","PREFEITO","2000","3518008","SP","539"
"64637","1","PMDB","GUARANTA","PREFEITO","2000","3518107","SP","2046"
"64653","1","PFL","GUARARAPES","PREFEITO","2000","3518206","SP","2975"
"64653","1","PL","GUARARAPES","PREFEITO","2000","3518206","SP","11849"
"64670","1","PRP","GUARAREMA","PREFEITO","2000","3518305","SP","930"
"64670","1","PSDB","GUARAREMA","PREFEITO","2000","3518305","SP","7019"
"64670","1","PV","GUARAREMA","PREFEITO","2000","3518305","SP","487"
"64696","1","PFL","GUARATINGUETA","PREFEITO","2000","3518404","SP","12222"
"64696","1","PMDB","GUARATINGUETA","PREFEITO","2000","3518404","SP","4435"
"64696","1","PSDB","GUARATINGUETA","PREFEITO","2000","3518404","SP","20713"
"64696","1","PT","GUARATINGUETA","PREFEITO","2000","3518404","SP","5045"
"64696","1","PTB","GUARATINGUETA","PREFEITO","2000","3518404","SP","14305"
"64718","1","PTB","GUAREI","PREFEITO","2000","3518503","SP","3900"
"64734","1","PPS","GUARIBA","PREFEITO","2000","3518602","SP","5823"
"64734","1","PSDB","GUARIBA","PREFEITO","2000","3518602","SP","12170"
"64750","1","PPS","GUARUJA","PREFEITO","2000","3518701","SP","31450"
"64750","1","PSDC","GUARUJA","PREFEITO","2000","3518701","SP","5706"
"64750","1","PT","GUARUJA","PREFEITO","2000","3518701","SP","11857"
"64750","1","PTB","GUARUJA","PREFEITO","2000","3518701","SP","80161"
"64777","1","PT","GUARULHOS","PREFEITO","2000","3518800","SP","174020"
"64777","1","PTB","GUARULHOS","PREFEITO","2000","3518800","SP","107668"
"64777","1","PV","GUARULHOS","PREFEITO","2000","3518800","SP","114921"
"64793","1","PDT","GUZOLANDIA","PREFEITO","2000","3518909","SP","1308"
"64793","1","PFL","GUZOLANDIA","PREFEITO","2000","3518909","SP","1047"
"64815","1","PDT","HERCULANDIA","PREFEITO","2000","3519006","SP","242"
"64815","1","PSDB","HERCULANDIA","PREFEITO","2000","3519006","SP","2794"
"64831","1","PFL","IACANGA","PREFEITO","2000","3519105","SP","2856"
"64831","1","PSDB","IACANGA","PREFEITO","2000","3519105","SP","2656"
"64874","1","PFL","IBATE","PREFEITO","2000","3519303","SP","4064"
"64874","1","PMDB","IBATE","PREFEITO","2000","3519303","SP","4910"
"64890","1","PFL","IBIRA","PREFEITO","2000","3519402","SP","2977"
"64890","1","PMDB","IBIRA","PREFEITO","2000","3519402","SP","696"
"64890","1","PSDB","IBIRA","PREFEITO","2000","3519402","SP","1267"
"64912","1","PFL","IBIRAREMA","PREFEITO","2000","3519501","SP","247"
"64912","1","PSD","IBIRAREMA","PREFEITO","2000","3519501","SP","1853"
"64912","1","PT","IBIRAREMA","PREFEITO","2000","3519501","SP","542"
"64939","1","PL","IBITINGA","PREFEITO","2000","3519600","SP","13204"
"64939","1","PMDB","IBITINGA","PREFEITO","2000","3519600","SP","8922"
"64955","1","PL","IBIUNA","PREFEITO","2000","3519709","SP","1747"
"64955","1","PTB","IBIUNA","PREFEITO","2000","3519709","SP","16284"
"64971","1","PSB","ICEM","PREFEITO","2000","3519808","SP","1438"
"64971","1","PSDB","ICEM","PREFEITO","2000","3519808","SP","2639"
"64998","1","PFL","IEPE","PREFEITO","2000","3519907","SP","1973"
"64998","1","PPS","IEPE","PREFEITO","2000","3519907","SP","1494"
"65013","1","PC do B","IGARACU DO TIETE","PREFEITO","2000","3520004","SP","2419"
"65013","1","PL","IGARACU DO TIETE","PREFEITO","2000","3520004","SP","6684"
"65013","1","PPS","IGARACU DO TIETE","PREFEITO","2000","3520004","SP","3592"
"65030","1","PFL","IGARAPAVA","PREFEITO","2000","3520103","SP","7352"
"65030","1","PTB","IGARAPAVA","PREFEITO","2000","3520103","SP","11480"
"65056","1","PL","IGARATA","PREFEITO","2000","3520202","SP","3344"
"65072","1","PL","IGUAPE","PREFEITO","2000","3520301","SP","6062"
"65072","1","PMDB","IGUAPE","PREFEITO","2000","3520301","SP","5307"
"65072","1","PRTB","IGUAPE","PREFEITO","2000","3520301","SP","2106"
"65072","1","PV","IGUAPE","PREFEITO","2000","3520301","SP","1289"
"65099","1","PDT","ILHABELA","PREFEITO","2000","3520400","SP","4427"
"65099","1","PTB","ILHABELA","PREFEITO","2000","3520400","SP","5465"
"65110","1","PDT","INDAIATUBA","PREFEITO","2000","3520509","SP","55782"
"65110","1","PL","INDAIATUBA","PREFEITO","2000","3520509","SP","7803"
"65110","1","PMDB","INDAIATUBA","PREFEITO","2000","3520509","SP","5856"
"65110","1","PT","INDAIATUBA","PREFEITO","2000","3520509","SP","5788"
"65137","1","PPB","INDIANA","PREFEITO","2000","3520608","SP","1106"
"65137","1","PPS","INDIANA","PREFEITO","2000","3520608","SP","1873"
"65153","1","PFL","INDIAPORA","PREFEITO","2000","3520707","SP","854"
"65153","1","PPS","INDIAPORA","PREFEITO","2000","3520707","SP","1662"
"65170","1","PFL","INUBIA PAULISTA","PREFEITO","2000","3520806","SP","1237"
"65170","1","PMDB","INUBIA PAULISTA","PREFEITO","2000","3520806","SP","978"
"65196","1","PFL","IPAUCU","PREFEITO","2000","3520905","SP","1258"
"65218","1","PMDB","IPERO","PREFEITO","2000","3521002","SP","1838"
"65218","1","PSDB","IPERO","PREFEITO","2000","3521002","SP","2313"
"65218","1","PTB","IPERO","PREFEITO","2000","3521002","SP","1546"
"65234","1","PSDB","IPEUNA","PREFEITO","2000","3521101","SP","835"
"65250","1","PMDB","IPORANGA","PREFEITO","2000","3521200","SP","1029"
"65250","1","PTB","IPORANGA","PREFEITO","2000","3521200","SP","1127"
"65277","1","PMDB","IPUA","PREFEITO","2000","3521309","SP","4171"
"65277","1","PPB","IPUA","PREFEITO","2000","3521309","SP","2603"
"65293","1","PMDB","IRACEMAPOLIS","PREFEITO","2000","3521408","SP","4457"
"65293","1","PT","IRACEMAPOLIS","PREFEITO","2000","3521408","SP","4535"
"65315","1","PFL","IRAPUA","PREFEITO","2000","3521507","SP","2004"
"65315","1","PT","IRAPUA","PREFEITO","2000","3521507","SP","2362"
"65331","1","PPS","IRAPURU","PREFEITO","2000","3521606","SP","1568"
"65331","1","PTB","IRAPURU","PREFEITO","2000","3521606","SP","1066"
"65358","1","PSD","ITABERA","PREFEITO","2000","3521705","SP","5742"
"65358","1","PSDB","ITABERA","PREFEITO","2000","3521705","SP","2200"
"65374","1","PFL","ITAI","PREFEITO","2000","3521804","SP","4956"
"65374","1","PMDB","ITAI","PREFEITO","2000","3521804","SP","6605"
"65374","1","PV","ITAI","PREFEITO","2000","3521804","SP","372"
"65390","1","PSDB","ITAJOBI","PREFEITO","2000","3521903","SP","5700"
"65412","1","PMDB","ITAJU","PREFEITO","2000","3522000","SP","1188"
"65412","1","PTB","ITAJU","PREFEITO","2000","3522000","SP","614"
"65439","1","PDT","ITANHAEM","PREFEITO","2000","3522109","SP","5669"
"65439","1","PFL","ITANHAEM","PREFEITO","2000","3522109","SP","11955"
"65439","1","PL","ITANHAEM","PREFEITO","2000","3522109","SP","5330"
"65439","1","PSB","ITANHAEM","PREFEITO","2000","3522109","SP","3785"
"65439","1","PSDB","ITANHAEM","PREFEITO","2000","3522109","SP","5506"
"65455","1","PSDB","ITAPECERICA DA SERRA","PREFEITO","2000","3522208","SP","34729"
"65455","1","PT","ITAPECERICA DA SERRA","PREFEITO","2000","3522208","SP","5670"
"65455","1","PV","ITAPECERICA DA SERRA","PREFEITO","2000","3522208","SP","13022"
"65471","1","PSDB","ITAPETININGA","PREFEITO","2000","3522307","SP","30963"
"65471","1","PV","ITAPETININGA","PREFEITO","2000","3522307","SP","18728"
"65498","1","PSDB","ITAPEVA","PREFEITO","2000","3522406","SP","14435"
"65498","1","PT","ITAPEVA","PREFEITO","2000","3522406","SP","7847"
"65498","1","PTB","ITAPEVA","PREFEITO","2000","3522406","SP","16219"
"65510","1","PPB","ITAPEVI","PREFEITO","2000","3522505","SP","6242"
"65510","1","PPS","ITAPEVI","PREFEITO","2000","3522505","SP","26726"
"65510","1","PSDB","ITAPEVI","PREFEITO","2000","3522505","SP","28990"
"65536","1","PL","ITAPIRA","PREFEITO","2000","3522604","SP","20203"
"65536","1","PV","ITAPIRA","PREFEITO","2000","3522604","SP","14758"
"65552","1","PFL","ITAPOLIS","PREFEITO","2000","3522703","SP","5176"
"65552","1","PMDB","ITAPOLIS","PREFEITO","2000","3522703","SP","14015"
"65579","1","PPB","ITAPORANGA","PREFEITO","2000","3522802","SP","4582"
"65595","1","PPB","ITAPUI","PREFEITO","2000","3522901","SP","2481"
"65595","1","PPS","ITAPUI","PREFEITO","2000","3522901","SP","2019"
"65617","1","PFL","ITAPURA","PREFEITO","2000","3523008","SP","518"
"65617","1","PPS","ITAPURA","PREFEITO","2000","3523008","SP","862"
"65617","1","PSL","ITAPURA","PREFEITO","2000","3523008","SP","1021"
"65633","1","PL","ITAQUAQUECETUBA","PREFEITO","2000","3523107","SP","25637"
"65633","1","PMDB","ITAQUAQUECETUBA","PREFEITO","2000","3523107","SP","26728"
"65633","1","PSB","ITAQUAQUECETUBA","PREFEITO","2000","3523107","SP","22034"
"65633","1","PT","ITAQUAQUECETUBA","PREFEITO","2000","3523107","SP","10236"
"65650","1","PSDB","ITARARE","PREFEITO","2000","3523206","SP","15231"
"65650","1","PTB","ITARARE","PREFEITO","2000","3523206","SP","6265"
"65676","1","PTB","ITARIRI","PREFEITO","2000","3523305","SP","3737"
"65692","1","PMDB","ITATIBA","PREFEITO","2000","3523404","SP","22915"
"65692","1","PPS","ITATIBA","PREFEITO","2000","3523404","SP","15428"
"65714","1","PFL","ITATINGA","PREFEITO","2000","3523503","SP","874"
"65714","1","PSDB","ITATINGA","PREFEITO","2000","3523503","SP","3889"
"65714","1","PTB","ITATINGA","PREFEITO","2000","3523503","SP","3114"
"65730","1","PMDB","ITIRAPINA","PREFEITO","2000","3523602","SP","2781"
"65730","1","PSDB","ITIRAPINA","PREFEITO","2000","3523602","SP","2244"
"65730","1","PTB","ITIRAPINA","PREFEITO","2000","3523602","SP","1240"
"65757","1","PFL","ITIRAPUA","PREFEITO","2000","3523701","SP","1547"
"65757","1","PPS","ITIRAPUA","PREFEITO","2000","3523701","SP","1905"
"65773","1","PMDB","ITOBI","PREFEITO","2000","3523800","SP","1505"
"65773","1","PPS","ITOBI","PREFEITO","2000","3523800","SP","514"
"65773","1","PSDB","ITOBI","PREFEITO","2000","3523800","SP","393"
"65790","1","PDT","ITU","PREFEITO","2000","3523909","SP","2400"
"65790","1","PMDB","ITU","PREFEITO","2000","3523909","SP","9390"
"65790","1","PPS","ITU","PREFEITO","2000","3523909","SP","21871"
"65790","1","PSDB","ITU","PREFEITO","2000","3523909","SP","30148"
"65811","1","PMDB","ITUPEVA","PREFEITO","2000","3524006","SP","9089"
"65811","1","PPB","ITUPEVA","PREFEITO","2000","3524006","SP","4301"
"65838","1","PPS","ITUVERAVA","PREFEITO","2000","3524105","SP","4391"
"65854","1","PPB","JABORANDI","PREFEITO","2000","3524204","SP","1820"
"65854","1","PTB","JABORANDI","PREFEITO","2000","3524204","SP","2005"
"65870","1","PFL","JABOTICABAL","PREFEITO","2000","3524303","SP","6522"
"65870","1","PPS","JABOTICABAL","PREFEITO","2000","3524303","SP","11189"
"65870","1","PT","JABOTICABAL","PREFEITO","2000","3524303","SP","17979"
"65897","1","PDT","JACAREI","PREFEITO","2000","3524402","SP","8749"
"65897","1","PPB","JACAREI","PREFEITO","2000","3524402","SP","19979"
"65897","1","PSB","JACAREI","PREFEITO","2000","3524402","SP","4148"
"65897","1","PT","JACAREI","PREFEITO","2000","3524402","SP","53113"
"65919","1","PPB","JACI","PREFEITO","2000","3524501","SP","1463"
"65919","1","PSB","JACI","PREFEITO","2000","3524501","SP","894"
"65935","1","PT","JACUPIRANGA","PREFEITO","2000","3524600","SP","2012"
"65951","1","PDT","JAGUARIUNA","PREFEITO","2000","3524709","SP","6275"
"65978","1","PMDB","JALES","PREFEITO","2000","3524808","SP","4832"
"65978","1","PSDB","JALES","PREFEITO","2000","3524808","SP","8268"
"65978","1","PT","JALES","PREFEITO","2000","3524808","SP","4885"
"65994","1","PSDB","JAMBEIRO","PREFEITO","2000","3524907","SP","1264"
"66010","1","PDT","JANDIRA","PREFEITO","2000","3525003","SP","3629"
"66010","1","PFL","JANDIRA","PREFEITO","2000","3525003","SP","1892"
"66010","1","PSDB","JANDIRA","PREFEITO","2000","3525003","SP","17138"
"66010","1","PT","JANDIRA","PREFEITO","2000","3525003","SP","24471"
"66036","1","PPB","JARDINOPOLIS","PREFEITO","2000","3525102","SP","5427"
"66036","1","PRP","JARDINOPOLIS","PREFEITO","2000","3525102","SP","1372"
"66036","1","PSB","JARDINOPOLIS","PREFEITO","2000","3525102","SP","2244"
"66036","1","PSDB","JARDINOPOLIS","PREFEITO","2000","3525102","SP","7227"
"66052","1","PFL","JARINU","PREFEITO","2000","3525201","SP","4676"
"66052","1","PSDB","JARINU","PREFEITO","2000","3525201","SP","4176"
"66079","1","PDT","JAU","PREFEITO","2000","3525300","SP","34689"
"66079","1","PSDB","JAU","PREFEITO","2000","3525300","SP","25776"
"66095","1","PMDB","JERIQUARA","PREFEITO","2000","3525409","SP","895"
"66095","1","PSDB","JERIQUARA","PREFEITO","2000","3525409","SP","1268"
"66117","1","PFL","JOANOPOLIS","PREFEITO","2000","3525508","SP","3484"
"66117","1","PMDB","JOANOPOLIS","PREFEITO","2000","3525508","SP","2618"
"66133","1","PSDB","JOAO RAMALHO","PREFEITO","2000","3525607","SP","1809"
"66133","1","PTB","JOAO RAMALHO","PREFEITO","2000","3525607","SP","643"
"66150","1","PMDB","JOSE BONIFACIO","PREFEITO","2000","3525706","SP","8069"
"66150","1","PPB","JOSE BONIFACIO","PREFEITO","2000","3525706","SP","7906"
"66176","1","PFL","JULIO MESQUITA","PREFEITO","2000","3525805","SP","1185"
"66176","1","PSDB","JULIO MESQUITA","PREFEITO","2000","3525805","SP","828"
"66192","1","PSDB","JUNDIAI","PREFEITO","2000","3525904","SP","100254"
"66192","1","PV","JUNDIAI","PREFEITO","2000","3525904","SP","1819"
"66214","1","PPS","JUNQUEIROPOLIS","PREFEITO","2000","3526001","SP","2841"
"66214","1","PSDB","JUNQUEIROPOLIS","PREFEITO","2000","3526001","SP","6308"
"66230","1","PFL","JUQUIA","PREFEITO","2000","3526100","SP","4078"
"66230","1","PMDB","JUQUIA","PREFEITO","2000","3526100","SP","3594"
"66230","1","PPB","JUQUIA","PREFEITO","2000","3526100","SP","1113"
"66230","1","PSD","JUQUIA","PREFEITO","2000","3526100","SP","1997"
"66257","1","PFL","JUQUITIBA","PREFEITO","2000","3526209","SP","7908"
"66257","1","PMDB","JUQUITIBA","PREFEITO","2000","3526209","SP","4132"
"66273","1","PDT","LAGOINHA","PREFEITO","2000","3526308","SP","2089"
"66273","1","PSDB","LAGOINHA","PREFEITO","2000","3526308","SP","1801"
"66290","1","PDT","LARANJAL PAULISTA","PREFEITO","2000","3526407","SP","7374"
"66290","1","PTB","LARANJAL PAULISTA","PREFEITO","2000","3526407","SP","4904"
"66311","1","PSDB","LAVINIA","PREFEITO","2000","3526506","SP","1818"
"66338","1","PDT","LAVRINHAS","PREFEITO","2000","3526605","SP","1165"
"66338","1","PSDB","LAVRINHAS","PREFEITO","2000","3526605","SP","2767"
"66354","1","PFL","LEME","PREFEITO","2000","3526704","SP","15066"
"66354","1","PMDB","LEME","PREFEITO","2000","3526704","SP","9018"
"66354","1","PSDB","LEME","PREFEITO","2000","3526704","SP","9083"
"66370","1","PMDB","LENCOIS PAULISTA","PREFEITO","2000","3526803","SP","17810"
"66397","1","PDT","LIMEIRA","PREFEITO","2000","3526902","SP","48875"
"66397","1","PL","LIMEIRA","PREFEITO","2000","3526902","SP","2991"
"66397","1","PSDB","LIMEIRA","PREFEITO","2000","3526902","SP","61560"
"66419","1","PPS","LINDOIA","PREFEITO","2000","3527009","SP","2331"
"66419","1","PSDB","LINDOIA","PREFEITO","2000","3527009","SP","1443"
"66435","1","PFL","LINS","PREFEITO","2000","3527108","SP","6148"
"66435","1","PSDB","LINS","PREFEITO","2000","3527108","SP","10464"
"66435","1","PT","LINS","PREFEITO","2000","3527108","SP","11707"
"66435","1","PT do B","LINS","PREFEITO","2000","3527108","SP","9986"
"66451","1","PSB","LORENA","PREFEITO","2000","3527207","SP","19545"
"66451","1","PSDB","LORENA","PREFEITO","2000","3527207","SP","21277"
"66478","1","PMDB","LOUVEIRA","PREFEITO","2000","3527306","SP","6387"
"66478","1","PSDB","LOUVEIRA","PREFEITO","2000","3527306","SP","4560"
"66478","1","PTB","LOUVEIRA","PREFEITO","2000","3527306","SP","1304"
"66494","1","PSDB","LUCELIA","PREFEITO","2000","3527405","SP","5338"
"66516","1","PSDB","LUCIANOPOLIS","PREFEITO","2000","3527504","SP","534"
"66516","1","PT","LUCIANOPOLIS","PREFEITO","2000","3527504","SP","1024"
"66532","1","PSDB","LUIS ANTONIO","PREFEITO","2000","3527603","SP","1926"
"66532","1","PTB","LUIS ANTONIO","PREFEITO","2000","3527603","SP","2566"
"66559","1","PMDB","LUISIANIA","PREFEITO","2000","3527702","SP","1054"
"66575","1","PSDB","LUPERCIO","PREFEITO","2000","3527801","SP","1426"
"66591","1","PMDB","LUTECIA","PREFEITO","2000","3527900","SP","1235"
"66591","1","PSDB","LUTECIA","PREFEITO","2000","3527900","SP","997"
"66613","1","PDT","MACATUBA","PREFEITO","2000","3528007","SP","3178"
"66630","1","PFL","MACAUBAL","PREFEITO","2000","3528106","SP","2902"
"66630","1","PMDB","MACAUBAL","PREFEITO","2000","3528106","SP","2026"
"66656","1","PMDB","MACEDONIA","PREFEITO","2000","3528205","SP","1231"
"66656","1","PTB","MACEDONIA","PREFEITO","2000","3528205","SP","1239"
"66672","1","PMDB","MAGDA","PREFEITO","2000","3528304","SP","1454"
"66672","1","PSDB","MAGDA","PREFEITO","2000","3528304","SP","786"
"66699","1","PMDB","MAIRINQUE","PREFEITO","2000","3528403","SP","1664"
"66699","1","PRP","MAIRINQUE","PREFEITO","2000","3528403","SP","11312"
"66699","1","PSDB","MAIRINQUE","PREFEITO","2000","3528403","SP","7010"
"66710","1","PPS","MAIRIPORA","PREFEITO","2000","3528502","SP","12398"
"66710","1","PSB","MAIRIPORA","PREFEITO","2000","3528502","SP","2139"
"66710","1","PSDB","MAIRIPORA","PREFEITO","2000","3528502","SP","6452"
"66710","1","PST","MAIRIPORA","PREFEITO","2000","3528502","SP","1442"
"66710","1","PT","MAIRIPORA","PREFEITO","2000","3528502","SP","4865"
"66737","1","PDT","MANDURI","PREFEITO","2000","3528601","SP","998"
"66737","1","PL","MANDURI","PREFEITO","2000","3528601","SP","2483"
"66753","1","PPB","MARABA PAULISTA","PREFEITO","2000","3528700","SP","1621"
"66753","1","PSDB","MARABA PAULISTA","PREFEITO","2000","3528700","SP","999"
"66770","1","PMDB","MARACAI","PREFEITO","2000","3528809","SP","6866"
"66770","1","PSDB","MARACAI","PREFEITO","2000","3528809","SP","3662"
"66770","1","PTB","MARACAI","PREFEITO","2000","3528809","SP","599"
"66796","1","PPS","MARIAPOLIS","PREFEITO","2000","3528908","SP","1327"
"66796","1","PSB","MARIAPOLIS","PREFEITO","2000","3528908","SP","334"
"66818","1","PMDB","MARILIA","PREFEITO","2000","3529005","SP","64318"
"66834","1","PSDB","MARINOPOLIS","PREFEITO","2000","3529104","SP","852"
"66850","1","PSDB","MARTINOPOLIS","PREFEITO","2000","3529203","SP","7279"
"66877","1","PMDB","MATAO","PREFEITO","2000","3529302","SP","24392"
"66877","1","PT","MATAO","PREFEITO","2000","3529302","SP","14617"
"66893","1","PL","MAUA","PREFEITO","2000","3529401","SP","25918"
"66893","1","PSDB","MAUA","PREFEITO","2000","3529401","SP","67375"
"66893","1","PT","MAUA","PREFEITO","2000","3529401","SP","84051"
"66915","1","PMDB","MENDONCA","PREFEITO","2000","3529500","SP","1519"
"66931","1","PMDB","MERIDIANO","PREFEITO","2000","3529609","SP","803"
"66931","1","PTB","MERIDIANO","PREFEITO","2000","3529609","SP","846"
"66958","1","PL","MIGUELOPOLIS","PREFEITO","2000","3529708","SP","5824"
"66958","1","PMDB","MIGUELOPOLIS","PREFEITO","2000","3529708","SP","6709"
"66974","1","PMN","MINEIROS DO TIETE","PREFEITO","2000","3529807","SP","1123"
"66974","1","PPB","MINEIROS DO TIETE","PREFEITO","2000","3529807","SP","2039"
"66974","1","PRTB","MINEIROS DO TIETE","PREFEITO","2000","3529807","SP","186"
"66974","1","PTB","MINEIROS DO TIETE","PREFEITO","2000","3529807","SP","3110"
"66990","1","PMDB","MIRACATU","PREFEITO","2000","3529906","SP","1813"
"66990","1","PSDB","MIRACATU","PREFEITO","2000","3529906","SP","2290"
"66990","1","PST","MIRACATU","PREFEITO","2000","3529906","SP","2969"
"67016","1","PFL","MIRA ESTRELA","PREFEITO","2000","3530003","SP","693"
"67016","1","PL","MIRA ESTRELA","PREFEITO","2000","3530003","SP","1222"
"67059","1","PDT","MIRANTE DO PARANAPANEMA","PREFEITO","2000","3530201","SP","4175"
"67059","1","PL","MIRANTE DO PARANAPANEMA","PREFEITO","2000","3530201","SP","4071"
"67075","1","PL","MIRASSOL","PREFEITO","2000","3530300","SP","367"
