"COD_MUN_TSE","NUM_TURNO","SIGLA_PARTIDO","NOME_MUNICIPIO","DESCRICAO_CARGO","ANO_ELEICAO","COD_MUN_IBGE","UF","QTDE_VOTOS"
"24538","1","PMDB","ITAPETIM","PREFEITO","2004","2607703","PE","2880"
"24538","1","PSB","ITAPETIM","PREFEITO","2004","2607703","PE","5297"
"24554","1","PMDB","ITAQUITINGA","PREFEITO","2004","2607802","PE","4838"
"24554","1","PSDC","ITAQUITINGA","PREFEITO","2004","2607802","PE","72"
"24554","1","PTB","ITAQUITINGA","PREFEITO","2004","2607802","PE","3969"
"24570","1","PDT","JABOATAO","PREFEITO","2004","2607901","PE","26991"
"24570","1","PFL","JABOATAO","PREFEITO","2004","2607901","PE","9176"
"24570","1","PMDB","JABOATAO","PREFEITO","2004","2607901","PE","75978"
"24570","1","PSDB","JABOATAO","PREFEITO","2004","2607901","PE","24931"
"24570","1","PSDC","JABOATAO","PREFEITO","2004","2607901","PE","84517"
"24570","1","PSTU","JABOATAO","PREFEITO","2004","2607901","PE","211"
"24570","1","PT","JABOATAO","PREFEITO","2004","2607901","PE","54849"
"24570","1","PTC","JABOATAO","PREFEITO","2004","2607901","PE","927"
"24570","2","PMDB","JABOATAO","PREFEITO","2004","2607901","PE","88234"
"24570","2","PSDC","JABOATAO","PREFEITO","2004","2607901","PE","173109"
"24597","1","PDT","JATAUBA","PREFEITO","2004","2608008","PE","3691"
"24597","1","PMDB","JATAUBA","PREFEITO","2004","2608008","PE","4630"
"24619","1","PFL","JOAO ALFREDO","PREFEITO","2004","2608107","PE","8826"
"24619","1","PP","JOAO ALFREDO","PREFEITO","2004","2608107","PE","8505"
"24635","1","PFL","JOAQUIM NABUCO","PREFEITO","2004","2608206","PE","4432"
"24635","1","PSB","JOAQUIM NABUCO","PREFEITO","2004","2608206","PE","4110"
"24651","1","PHS","JUPI","PREFEITO","2004","2608305","PE","2392"
"24651","1","PMDB","JUPI","PREFEITO","2004","2608305","PE","4360"
"24678","1","PFL","JUREMA","PREFEITO","2004","2608404","PE","3789"
"24678","1","PMDB","JUREMA","PREFEITO","2004","2608404","PE","3642"
"24694","1","PMDB","LAGOA DE ITAENGA","PREFEITO","2004","2608503","PE","7369"
"24694","1","PSB","LAGOA DE ITAENGA","PREFEITO","2004","2608503","PE","4685"
"24716","1","PFL","LAGOA DO OURO","PREFEITO","2004","2608602","PE","6300"
"24716","1","PSB","LAGOA DO OURO","PREFEITO","2004","2608602","PE","619"
"24732","1","PMDB","LAGOA DOS GATOS","PREFEITO","2004","2608701","PE","4093"
"24732","1","PSDB","LAGOA DOS GATOS","PREFEITO","2004","2608701","PE","3847"
"24759","1","PDT","LAJEDO","PREFEITO","2004","2608800","PE","11288"
"24759","1","PFL","LAJEDO","PREFEITO","2004","2608800","PE","9396"
"24775","1","PMDB","LIMOEIRO","PREFEITO","2004","2608909","PE","15319"
"24775","1","PSDC","LIMOEIRO","PREFEITO","2004","2608909","PE","16338"
"24791","1","PFL","MACAPARANA","PREFEITO","2004","2609006","PE","6754"
"24791","1","PMDB","MACAPARANA","PREFEITO","2004","2609006","PE","5014"
"24791","1","PT","MACAPARANA","PREFEITO","2004","2609006","PE","379"
"24813","1","PDT","MACHADOS","PREFEITO","2004","2609105","PE","2952"
"24813","1","PMDB","MACHADOS","PREFEITO","2004","2609105","PE","3213"
"24830","1","PFL","MARAIAL","PREFEITO","2004","2609204","PE","2935"
"24830","1","PMDB","MARAIAL","PREFEITO","2004","2609204","PE","3726"
"24830","1","PPS","MARAIAL","PREFEITO","2004","2609204","PE","301"
"24856","1","PC do B","MIRANDIBA","PREFEITO","2004","2609303","PE","3579"
"24856","1","PSB","MIRANDIBA","PREFEITO","2004","2609303","PE","88"
"24856","1","PSDB","MIRANDIBA","PREFEITO","2004","2609303","PE","4317"
"24872","1","PAN","MORENO","PREFEITO","2004","2609402","PE","8489"
"24872","1","PMDB","MORENO","PREFEITO","2004","2609402","PE","19551"
"24899","1","PFL","NAZARE DA MATA","PREFEITO","2004","2609501","PE","7213"
"24899","1","PSDB","NAZARE DA MATA","PREFEITO","2004","2609501","PE","9813"
"24899","1","PT","NAZARE DA MATA","PREFEITO","2004","2609501","PE","1647"
"24910","1","PC do B","OLINDA","PREFEITO","2004","2609600","PE","121483"
"24910","1","PMDB","OLINDA","PREFEITO","2004","2609600","PE","42695"
"24910","1","PSB","OLINDA","PREFEITO","2004","2609600","PE","6785"
"24910","1","PSTU","OLINDA","PREFEITO","2004","2609600","PE","1089"
"24910","1","PTB","OLINDA","PREFEITO","2004","2609600","PE","42073"
"24910","1","PTC","OLINDA","PREFEITO","2004","2609600","PE","3674"
"24937","1","PMN","OROBO","PREFEITO","2004","2609709","PE","66"
"24937","1","PSDB","OROBO","PREFEITO","2004","2609709","PE","6780"
"24937","1","PT","OROBO","PREFEITO","2004","2609709","PE","4848"
"24953","1","PFL","OROCO","PREFEITO","2004","2609808","PE","4092"
"24953","1","PSDB","OROCO","PREFEITO","2004","2609808","PE","3108"
"24970","1","PFL","OURICURI","PREFEITO","2004","2609907","PE","12264"
"24970","1","PL","OURICURI","PREFEITO","2004","2609907","PE","5986"
"24970","1","PSDB","OURICURI","PREFEITO","2004","2609907","PE","9314"
"24996","1","PFL","PALMARES","PREFEITO","2004","2610004","PE","14268"
"24996","1","PHS","PALMARES","PREFEITO","2004","2610004","PE","1433"
"24996","1","PSDB","PALMARES","PREFEITO","2004","2610004","PE","12507"
"24996","1","PV","PALMARES","PREFEITO","2004","2610004","PE","2138"
"25011","1","PFL","PALMEIRINA","PREFEITO","2004","2610103","PE","2107"
"25011","1","PTB","PALMEIRINA","PREFEITO","2004","2610103","PE","2572"
"25038","1","PFL","PANELAS","PREFEITO","2004","2610202","PE","7420"
"25038","1","PSDC","PANELAS","PREFEITO","2004","2610202","PE","4"
"25038","1","PT","PANELAS","PREFEITO","2004","2610202","PE","6353"
"25054","1","PMDB","PARANATAMA","PREFEITO","2004","2610301","PE","1734"
"25054","1","PT","PARANATAMA","PREFEITO","2004","2610301","PE","2343"
"25054","1","PTB","PARANATAMA","PREFEITO","2004","2610301","PE","1794"
"25070","1","PMDB","PARNAMIRIM","PREFEITO","2004","2610400","PE","2629"
"25070","1","PT","PARNAMIRIM","PREFEITO","2004","2610400","PE","989"
"25070","1","PTB","PARNAMIRIM","PREFEITO","2004","2610400","PE","7411"
"25097","1","PFL","PASSIRA","PREFEITO","2004","2610509","PE","8511"
"25097","1","PSDB","PASSIRA","PREFEITO","2004","2610509","PE","8453"
"25119","1","PDT","PAUDALHO","PREFEITO","2004","2610608","PE","3269"
"25119","1","PMDB","PAUDALHO","PREFEITO","2004","2610608","PE","7463"
"25119","1","PSDB","PAUDALHO","PREFEITO","2004","2610608","PE","11961"
"25135","1","PMDB","PAULISTA","PREFEITO","2004","2610707","PE","55216"
"25135","1","PPS","PAULISTA","PREFEITO","2004","2610707","PE","64888"
"25135","1","PT","PAULISTA","PREFEITO","2004","2610707","PE","15916"
"25151","1","PP","PEDRA","PREFEITO","2004","2610806","PE","59"
"25151","1","PSDB","PEDRA","PREFEITO","2004","2610806","PE","5096"
"25151","1","PSL","PEDRA","PREFEITO","2004","2610806","PE","6722"
"25151","1","PTN","PEDRA","PREFEITO","2004","2610806","PE","32"
"25178","1","PFL","PESQUEIRA","PREFEITO","2004","2610905","PE","15065"
"25178","1","PMDB","PESQUEIRA","PREFEITO","2004","2610905","PE","9661"
"25178","1","PT","PESQUEIRA","PREFEITO","2004","2610905","PE","6710"
"25194","1","PPS","PETROLANDIA","PREFEITO","2004","2611002","PE","9179"
"25194","1","PSDC","PETROLANDIA","PREFEITO","2004","2611002","PE","6689"
"25216","1","PFL","PETROLINA","PREFEITO","2004","2611101","PE","28377"
"25216","1","PPS","PETROLINA","PREFEITO","2004","2611101","PE","41001"
"25216","1","PSB","PETROLINA","PREFEITO","2004","2611101","PE","37460"
"25232","1","PDT","POCAO","PREFEITO","2004","2611200","PE","3481"
"25232","1","PFL","POCAO","PREFEITO","2004","2611200","PE","3384"
"25259","1","PFL","POMBOS","PREFEITO","2004","2611309","PE","5709"
"25259","1","PMDB","POMBOS","PREFEITO","2004","2611309","PE","6967"
"25275","1","PPS","PRIMAVERA","PREFEITO","2004","2611408","PE","2529"
"25275","1","PSDB","PRIMAVERA","PREFEITO","2004","2611408","PE","4142"
"25291","1","PSB","QUIPAPA","PREFEITO","2004","2611507","PE","5617"
"25291","1","PTB","QUIPAPA","PREFEITO","2004","2611507","PE","5153"
"25313","1","PHS","RECIFE","PREFEITO","2004","2611606","PE","10995"
"25313","1","PMDB","RECIFE","PREFEITO","2004","2611606","PE","225847"
"25313","1","PMN","RECIFE","PREFEITO","2004","2611606","PE","9870"
"25313","1","PPS","RECIFE","PREFEITO","2004","2611606","PE","29722"
"25313","1","PSC","RECIFE","PREFEITO","2004","2611606","PE","14206"
"25313","1","PSTU","RECIFE","PREFEITO","2004","2611606","PE","2666"
"25313","1","PT","RECIFE","PREFEITO","2004","2611606","PE","458846"
"25313","1","PTB","RECIFE","PREFEITO","2004","2611606","PE","76587"
"25330","1","PDT","RIACHO DAS ALMAS","PREFEITO","2004","2611705","PE","5323"
"25330","1","PTB","RIACHO DAS ALMAS","PREFEITO","2004","2611705","PE","5395"
"25356","1","PFL","RIBEIRAO","PREFEITO","2004","2611804","PE","9486"
"25356","1","PP","RIBEIRAO","PREFEITO","2004","2611804","PE","859"
"25356","1","PTB","RIBEIRAO","PREFEITO","2004","2611804","PE","11403"
"25372","1","PMDB","RIO FORMOSO","PREFEITO","2004","2611903","PE","7038"
"25372","1","PT","RIO FORMOSO","PREFEITO","2004","2611903","PE","5285"
"25399","1","PFL","SAIRE","PREFEITO","2004","2612000","PE","3217"
"25399","1","PSDB","SAIRE","PREFEITO","2004","2612000","PE","4862"
"25410","1","PFL","SALGADINHO","PREFEITO","2004","2612109","PE","2178"
"25410","1","PP","SALGADINHO","PREFEITO","2004","2612109","PE","1959"
"25437","1","PDT","SALGUEIRO","PREFEITO","2004","2612208","PE","171"
"25437","1","PFL","SALGUEIRO","PREFEITO","2004","2612208","PE","10913"
"25437","1","PSB","SALGUEIRO","PREFEITO","2004","2612208","PE","12257"
"25437","1","PSDB","SALGUEIRO","PREFEITO","2004","2612208","PE","198"
"25437","1","PTB","SALGUEIRO","PREFEITO","2004","2612208","PE","2714"
"25453","1","PMDB","SALOA","PREFEITO","2004","2612307","PE","3427"
"25453","1","PP","SALOA","PREFEITO","2004","2612307","PE","715"
"25453","1","PTB","SALOA","PREFEITO","2004","2612307","PE","4022"
"25470","1","PC do B","SANHARO","PREFEITO","2004","2612406","PE","5490"
"25470","1","PMDB","SANHARO","PREFEITO","2004","2612406","PE","4538"
"25496","1","PMDB","SANTA CRUZ DO CAPIBARIBE","PREFEITO","2004","2612505","PE","18101"
"25496","1","PSB","SANTA CRUZ DO CAPIBARIBE","PREFEITO","2004","2612505","PE","256"
"25496","1","PSC","SANTA CRUZ DO CAPIBARIBE","PREFEITO","2004","2612505","PE","99"
"25496","1","PSDB","SANTA CRUZ DO CAPIBARIBE","PREFEITO","2004","2612505","PE","16107"
"25518","1","PFL","SANTA MARIA DA BOA VISTA","PREFEITO","2004","2612604","PE","9938"
"25518","1","PP","SANTA MARIA DA BOA VISTA","PREFEITO","2004","2612604","PE","8094"
"25518","1","PRP","SANTA MARIA DA BOA VISTA","PREFEITO","2004","2612604","PE","26"
"25518","1","PSB","SANTA MARIA DA BOA VISTA","PREFEITO","2004","2612604","PE","104"
"25534","1","PSB","SANTA MARIA DO CAMBUCA","PREFEITO","2004","2612703","PE","3931"
"25534","1","PSDB","SANTA MARIA DO CAMBUCA","PREFEITO","2004","2612703","PE","3275"
"25550","1","PFL","SANTA TEREZINHA","PREFEITO","2004","2612802","PE","2552"
"25550","1","PMDB","SANTA TEREZINHA","PREFEITO","2004","2612802","PE","3484"
"25577","1","PDT","SAO BENEDITO DO SUL","PREFEITO","2004","2612901","PE","897"
"25577","1","PSDB","SAO BENEDITO DO SUL","PREFEITO","2004","2612901","PE","1696"
"25577","1","PSDC","SAO BENEDITO DO SUL","PREFEITO","2004","2612901","PE","1377"
"25577","1","PT","SAO BENEDITO DO SUL","PREFEITO","2004","2612901","PE","788"
"25593","1","PFL","SAO BENTO DO UNA","PREFEITO","2004","2613008","PE","8503"
"25593","1","PMDB","SAO BENTO DO UNA","PREFEITO","2004","2613008","PE","13744"
"25615","1","PC do B","SAO CAETANO","PREFEITO","2004","2613107","PE","330"
"25615","1","PFL","SAO CAETANO","PREFEITO","2004","2613107","PE","8955"
"25615","1","PMDB","SAO CAETANO","PREFEITO","2004","2613107","PE","9793"
"25631","1","PMDB","SAO JOAO","PREFEITO","2004","2613206","PE","6604"
"25631","1","PSB","SAO JOAO","PREFEITO","2004","2613206","PE","4102"
"25658","1","PDT","SAO JOAQUIM DO MONTE","PREFEITO","2004","2613305","PE","6489"
"25658","1","PSDB","SAO JOAQUIM DO MONTE","PREFEITO","2004","2613305","PE","5376"
"25674","1","PFL","SAO JOSE DA COROA GRANDE","PREFEITO","2004","2613404","PE","4851"
"25674","1","PSC","SAO JOSE DA COROA GRANDE","PREFEITO","2004","2613404","PE","3028"
"25674","1","PT","SAO JOSE DA COROA GRANDE","PREFEITO","2004","2613404","PE","81"
"25690","1","PL","SAO JOSE DO BELMONTE","PREFEITO","2004","2613503","PE","9048"
"25690","1","PSL","SAO JOSE DO BELMONTE","PREFEITO","2004","2613503","PE","8264"
"25712","1","PFL","SAO JOSE DO EGITO","PREFEITO","2004","2613602","PE","7764"
"25712","1","PPS","SAO JOSE DO EGITO","PREFEITO","2004","2613602","PE","8858"
"25739","1","PDT","SAO LOURENCO DA MATA","PREFEITO","2004","2613701","PE","693"
"25739","1","PMDB","SAO LOURENCO DA MATA","PREFEITO","2004","2613701","PE","30030"
"25739","1","PSTU","SAO LOURENCO DA MATA","PREFEITO","2004","2613701","PE","177"
"25739","1","PTB","SAO LOURENCO DA MATA","PREFEITO","2004","2613701","PE","20355"
"25739","1","PTC","SAO LOURENCO DA MATA","PREFEITO","2004","2613701","PE","120"
"25755","1","PFL","SAO VICENTE FERRER","PREFEITO","2004","2613800","PE","3950"
"25755","1","PSDB","SAO VICENTE FERRER","PREFEITO","2004","2613800","PE","5006"
"25771","1","PFL","SERRA TALHADA","PREFEITO","2004","2613909","PE","16155"
"25771","1","PT","SERRA TALHADA","PREFEITO","2004","2613909","PE","4992"
"25771","1","PTB","SERRA TALHADA","PREFEITO","2004","2613909","PE","15477"
"25798","1","PDT","SERRITA","PREFEITO","2004","2614006","PE","269"
"25798","1","PFL","SERRITA","PREFEITO","2004","2614006","PE","230"
"25798","1","PMDB","SERRITA","PREFEITO","2004","2614006","PE","6837"
"25798","1","PT","SERRITA","PREFEITO","2004","2614006","PE","2296"
"25810","1","PMDB","SERTANIA","PREFEITO","2004","2614105","PE","8372"
"25810","1","PSB","SERTANIA","PREFEITO","2004","2614105","PE","9226"
"25810","1","PT","SERTANIA","PREFEITO","2004","2614105","PE","184"
"25836","1","PDT","SIRINHAEM","PREFEITO","2004","2614204","PE","3674"
"25836","1","PSB","SIRINHAEM","PREFEITO","2004","2614204","PE","7099"
"25836","1","PSDB","SIRINHAEM","PREFEITO","2004","2614204","PE","9212"
"25852","1","PMDB","MOREILANDIA","PREFEITO","2004","2614303","PE","3136"
"25852","1","PP","MOREILANDIA","PREFEITO","2004","2614303","PE","2319"
"25852","1","PSDB","MOREILANDIA","PREFEITO","2004","2614303","PE","724"
"25852","1","PT","MOREILANDIA","PREFEITO","2004","2614303","PE","249"
"25879","1","PMDB","SOLIDAO","PREFEITO","2004","2614402","PE","1846"
"25879","1","PPS","SOLIDAO","PREFEITO","2004","2614402","PE","1512"
"25895","1","PFL","SURUBIM","PREFEITO","2004","2614501","PE","10134"
"25895","1","PPS","SURUBIM","PREFEITO","2004","2614501","PE","2084"
"25895","1","PSDB","SURUBIM","PREFEITO","2004","2614501","PE","423"
"25895","1","PT","SURUBIM","PREFEITO","2004","2614501","PE","13792"
"25917","1","PMDB","TABIRA","PREFEITO","2004","2614600","PE","6580"
"25917","1","PSDC","TABIRA","PREFEITO","2004","2614600","PE","7280"
"25933","1","PMDB","TACAIMBO","PREFEITO","2004","2614709","PE","2933"
"25933","1","PTB","TACAIMBO","PREFEITO","2004","2614709","PE","4431"
"25950","1","PC do B","TACARATU","PREFEITO","2004","2614808","PE","2"
"25950","1","PFL","TACARATU","PREFEITO","2004","2614808","PE","4459"
"25950","1","PL","TACARATU","PREFEITO","2004","2614808","PE","574"
"25950","1","PSDB","TACARATU","PREFEITO","2004","2614808","PE","3439"
"25976","1","PSDB","ITAMBE","PREFEITO","2004","2607653","PE","8499"
"25976","1","PT","ITAMBE","PREFEITO","2004","2607653","PE","8133"
"25992","1","PFL","TAQUARITINGA DO NORTE","PREFEITO","2004","2615003","PE","6323"
"25992","1","PSDB","TAQUARITINGA DO NORTE","PREFEITO","2004","2615003","PE","6553"
"26018","1","PFL","TEREZINHA","PREFEITO","2004","2615102","PE","3356"
"26034","1","PFL","TERRA NOVA","PREFEITO","2004","2615201","PE","3099"
"26034","1","PMDB","TERRA NOVA","PREFEITO","2004","2615201","PE","2679"
"26050","1","PMDB","TIMBAUBA","PREFEITO","2004","2615300","PE","17117"
"26050","1","PSDB","TIMBAUBA","PREFEITO","2004","2615300","PE","14384"
"26050","1","PSL","TIMBAUBA","PREFEITO","2004","2615300","PE","45"
"26077","1","PPS","TORITAMA","PREFEITO","2004","2615409","PE","6808"
"26077","1","PSDB","TORITAMA","PREFEITO","2004","2615409","PE","6413"
"26093","1","PFL","TRACUNHAEM","PREFEITO","2004","2615508","PE","4292"
"26093","1","PSB","TRACUNHAEM","PREFEITO","2004","2615508","PE","3318"
"26093","1","PSDC","TRACUNHAEM","PREFEITO","2004","2615508","PE","28"
"26115","1","PP","TRINDADE","PREFEITO","2004","2615607","PE","5314"
"26115","1","PT","TRINDADE","PREFEITO","2004","2615607","PE","7050"
"26131","1","PMDB","TRIUNFO","PREFEITO","2004","2615706","PE","3836"
"26131","1","PTB","TRIUNFO","PREFEITO","2004","2615706","PE","4427"
"26158","1","PFL","TUPANATINGA","PREFEITO","2004","2615805","PE","4539"
"26158","1","PMDB","TUPANATINGA","PREFEITO","2004","2615805","PE","5262"
"26174","1","PFL","TUPARETAMA","PREFEITO","2004","2615904","PE","3400"
"26174","1","PTB","TUPARETAMA","PREFEITO","2004","2615904","PE","2051"
"26190","1","PL","VENTUROSA","PREFEITO","2004","2616001","PE","4948"
"26190","1","PTB","VENTUROSA","PREFEITO","2004","2616001","PE","4188"
"26212","1","PFL","VERDEJANTE","PREFEITO","2004","2616100","PE","4659"
"26212","1","PTB","VERDEJANTE","PREFEITO","2004","2616100","PE","819"
"26239","1","PP","VERTENTES","PREFEITO","2004","2616209","PE","4732"
"26239","1","PSDB","VERTENTES","PREFEITO","2004","2616209","PE","5108"
"26255","1","PMDB","VICENCIA","PREFEITO","2004","2616308","PE","6512"
"26255","1","PP","VICENCIA","PREFEITO","2004","2616308","PE","8287"
"26255","1","PT","VICENCIA","PREFEITO","2004","2616308","PE","357"
"26271","1","PFL","VITORIA DE SANTO ANTAO","PREFEITO","2004","2616407","PE","29542"
"26271","1","PL","VITORIA DE SANTO ANTAO","PREFEITO","2004","2616407","PE","3288"
"26271","1","PSB","VITORIA DE SANTO ANTAO","PREFEITO","2004","2616407","PE","32690"
"26271","1","PSC","VITORIA DE SANTO ANTAO","PREFEITO","2004","2616407","PE","137"
"26298","1","PC do B","CAMARAGIBE","PREFEITO","2004","2603454","PE","32790"
"26298","1","PFL","CAMARAGIBE","PREFEITO","2004","2603454","PE","27763"
"26298","1","PSB","CAMARAGIBE","PREFEITO","2004","2603454","PE","16846"
"26310","1","PDT","ABREU E LIMA","PREFEITO","2004","2600054","PE","29168"
"26310","1","PMDB","ABREU E LIMA","PREFEITO","2004","2600054","PE","23368"
"26310","1","PMN","ABREU E LIMA","PREFEITO","2004","2600054","PE","518"
"26310","1","PT","ABREU E LIMA","PREFEITO","2004","2600054","PE","3721"
"26336","1","PDT","ITAPISSUMA","PREFEITO","2004","2607752","PE","6536"
"26336","1","PFL","ITAPISSUMA","PREFEITO","2004","2607752","PE","6188"
"27006","1","PDT","PARIPUEIRA","PREFEITO","2004","2706448","AL","1922"
"27006","1","PRONA","PARIPUEIRA","PREFEITO","2004","2706448","AL","931"
"27006","1","PSB","PARIPUEIRA","PREFEITO","2004","2706448","AL","845"
"27006","1","PTB","PARIPUEIRA","PREFEITO","2004","2706448","AL","1628"
"27014","1","PMDB","AGUA BRANCA","PREFEITO","2004","2700102","AL","3152"
"27014","1","PSB","AGUA BRANCA","PREFEITO","2004","2700102","AL","6241"
"27022","1","PMDB","PARICONHA","PREFEITO","2004","2706422","AL","2244"
"27022","1","PP","PARICONHA","PREFEITO","2004","2706422","AL","2801"
"27022","1","PT","PARICONHA","PREFEITO","2004","2706422","AL","279"
"27030","1","PSDB","ANADIA","PREFEITO","2004","2700201","AL","3929"
"27030","1","PT","ANADIA","PREFEITO","2004","2700201","AL","3766"
"27030","1","PTN","ANADIA","PREFEITO","2004","2700201","AL","53"
"27049","1","PDT","ESTRELA DE ALAGOAS","PREFEITO","2004","2702553","AL","289"
"27049","1","PMDB","ESTRELA DE ALAGOAS","PREFEITO","2004","2702553","AL","3084"
"27049","1","PP","ESTRELA DE ALAGOAS","PREFEITO","2004","2702553","AL","3820"
"27057","1","PMDB","ARAPIRACA","PREFEITO","2004","2700300","AL","53391"
"27057","1","PSB","ARAPIRACA","PREFEITO","2004","2700300","AL","25797"
"27065","1","PMDB","JEQUIA DA PRAIA","PREFEITO","2004","2703759","AL","3658"
"27065","1","PPS","JEQUIA DA PRAIA","PREFEITO","2004","2703759","AL","1868"
"27073","1","PDT","ATALAIA","PREFEITO","2004","2700409","AL","8933"
"27073","1","PT","ATALAIA","PREFEITO","2004","2700409","AL","850"
"27073","1","PTB","ATALAIA","PREFEITO","2004","2700409","AL","9726"
"27081","1","PC do B","CAMPESTRE","PREFEITO","2004","2701357","AL","27"
"27081","1","PL","CAMPESTRE","PREFEITO","2004","2701357","AL","1073"
"27081","1","PT do B","CAMPESTRE","PREFEITO","2004","2701357","AL","1044"
"27081","1","PTB","CAMPESTRE","PREFEITO","2004","2701357","AL","1049"
"27090","1","PPS","BARRA DE SANTO ANTONIO","PREFEITO","2004","2700508","AL","3309"
"27090","1","PT do B","BARRA DE SANTO ANTONIO","PREFEITO","2004","2700508","AL","2796"
"27111","1","PPS","BARRA DE SAO MIGUEL","PREFEITO","2004","2700607","AL","1483"
"27111","1","PSB","BARRA DE SAO MIGUEL","PREFEITO","2004","2700607","AL","909"
"27111","1","PSDC","BARRA DE SAO MIGUEL","PREFEITO","2004","2700607","AL","33"
"27111","1","PTB","BARRA DE SAO MIGUEL","PREFEITO","2004","2700607","AL","1427"
"27138","1","PMDB","BATALHA","PREFEITO","2004","2700706","AL","4020"
"27138","1","PSB","BATALHA","PREFEITO","2004","2700706","AL","2861"
"27138","1","PTC","BATALHA","PREFEITO","2004","2700706","AL","353"
"27154","1","PAN","BELEM","PREFEITO","2004","2700805","AL","1"
"27154","1","PSB","BELEM","PREFEITO","2004","2700805","AL","2415"
"27154","1","PTB","BELEM","PREFEITO","2004","2700805","AL","1003"
"27170","1","PRONA","BELO MONTE","PREFEITO","2004","2700904","AL","1074"
"27170","1","PTB","BELO MONTE","PREFEITO","2004","2700904","AL","2184"
"27197","1","PSDB","BOCA DA MATA","PREFEITO","2004","2701001","AL","4792"
"27197","1","PSDC","BOCA DA MATA","PREFEITO","2004","2701001","AL","40"
"27197","1","PT do B","BOCA DA MATA","PREFEITO","2004","2701001","AL","101"
"27197","1","PTB","BOCA DA MATA","PREFEITO","2004","2701001","AL","9366"
"27219","1","PSL","BRANQUINHA","PREFEITO","2004","2701100","AL","1739"
"27219","1","PTB","BRANQUINHA","PREFEITO","2004","2701100","AL","3007"
"27235","1","PFL","CACIMBINHAS","PREFEITO","2004","2701209","AL","2402"
"27235","1","PMN","CACIMBINHAS","PREFEITO","2004","2701209","AL","20"
"27235","1","PSDB","CACIMBINHAS","PREFEITO","2004","2701209","AL","3090"
"27251","1","PP","CAJUEIRO","PREFEITO","2004","2701308","AL","4580"
"27251","1","PSB","CAJUEIRO","PREFEITO","2004","2701308","AL","5225"
"27278","1","PL","CAMPO ALEGRE","PREFEITO","2004","2701407","AL","5139"
"27278","1","PTB","CAMPO ALEGRE","PREFEITO","2004","2701407","AL","9406"
"27294","1","PSB","CAMPO GRANDE","PREFEITO","2004","2701506","AL","2098"
"27294","1","PTB","CAMPO GRANDE","PREFEITO","2004","2701506","AL","3225"
"27316","1","PFL","CANAPI","PREFEITO","2004","2701605","AL","2013"
"27316","1","PMN","CANAPI","PREFEITO","2004","2701605","AL","1918"
"27316","1","PTB","CANAPI","PREFEITO","2004","2701605","AL","4153"
"27332","1","PFL","CAPELA","PREFEITO","2004","2701704","AL","3761"
"27332","1","PRP","CAPELA","PREFEITO","2004","2701704","AL","106"
"27332","1","PSB","CAPELA","PREFEITO","2004","2701704","AL","4939"
"27359","1","PMDB","CARNEIROS","PREFEITO","2004","2701803","AL","2811"
"27359","1","PSB","CARNEIROS","PREFEITO","2004","2701803","AL","698"
"27375","1","PPS","CHA PRETA","PREFEITO","2004","2701902","AL","2116"
"27375","1","PSDB","CHA PRETA","PREFEITO","2004","2701902","AL","2189"
"27391","1","PL","COITE DO NOIA","PREFEITO","2004","2702009","AL","3008"
"27391","1","PSB","COITE DO NOIA","PREFEITO","2004","2702009","AL","2678"
"27413","1","PMDB","COLONIA LEOPOLDINA","PREFEITO","2004","2702108","AL","3818"
"27413","1","PSB","COLONIA LEOPOLDINA","PREFEITO","2004","2702108","AL","5691"
"27430","1","PMDB","COQUEIRO SECO","PREFEITO","2004","2702207","AL","438"
"27430","1","PP","COQUEIRO SECO","PREFEITO","2004","2702207","AL","886"
"27430","1","PSB","COQUEIRO SECO","PREFEITO","2004","2702207","AL","1095"
"27430","1","PTC","COQUEIRO SECO","PREFEITO","2004","2702207","AL","629"
"27456","1","PMDB","CORURIPE","PREFEITO","2004","2702306","AL","20306"
"27456","1","PSC","CORURIPE","PREFEITO","2004","2702306","AL","4548"
"27456","1","PTC","CORURIPE","PREFEITO","2004","2702306","AL","9"
"27472","1","PDT","DELMIRO GOUVEIA","PREFEITO","2004","2702405","AL","11877"
"27472","1","PMDB","DELMIRO GOUVEIA","PREFEITO","2004","2702405","AL","10785"
"27499","1","PHS","DOIS RIACHOS","PREFEITO","2004","2702504","AL","62"
"27499","1","PL","DOIS RIACHOS","PREFEITO","2004","2702504","AL","2734"
"27499","1","PSB","DOIS RIACHOS","PREFEITO","2004","2702504","AL","3144"
"27510","1","PMN","FEIRA GRANDE","PREFEITO","2004","2702603","AL","5821"
"27510","1","PP","FEIRA GRANDE","PREFEITO","2004","2702603","AL","4375"
"27537","1","PFL","FELIZ DESERTO","PREFEITO","2004","2702702","AL","812"
"27537","1","PMDB","FELIZ DESERTO","PREFEITO","2004","2702702","AL","1525"
"27553","1","PMN","FLEXEIRAS","PREFEITO","2004","2702801","AL","2679"
"27553","1","PP","FLEXEIRAS","PREFEITO","2004","2702801","AL","2727"
"27570","1","PT","GIRAU DO PONCIANO","PREFEITO","2004","2702900","AL","492"
"27570","1","PTB","GIRAU DO PONCIANO","PREFEITO","2004","2702900","AL","9558"
"27570","1","PV","GIRAU DO PONCIANO","PREFEITO","2004","2702900","AL","4411"
"27596","1","PFL","IBATEGUARA","PREFEITO","2004","2703007","AL","3097"
"27596","1","PL","IBATEGUARA","PREFEITO","2004","2703007","AL","3172"
