UF,COD_MUN_IBGE,SIGLA_PARTIDO,QTDE_VOTOS_2000,vote_pct_2000,rank_2000,win_margin_2000,Incumbent_2000,vote_pct_2004
MG,3130606,PMDB,2668,0.5808839538428042,1,0.3585891574134552,1,NA
MG,3130606,PTB,1021,0.22229479642934902,2,-0.3585891574134552,0,NA
MG,3130606,PT,465,0.10124101894186806,3,-0.4796429349009362,0,0.09404947626476487
MG,3130606,PSB,439,0.09558023078597866,4,-0.48530372305682556,0,NA
MG,3130655,PTB,2190,0.6799130704750077,1,0.35982614095001547,1,NA
MG,3130655,PMDB,1031,0.32008692952499224,2,-0.35982614095001547,0,NA
MG,3130705,PFL,1854,0.65814696485623,1,0.31629392971246006,1,NA
MG,3130705,PPB,963,0.34185303514376997,2,-0.31629392971246006,0,NA
MG,3130804,PMDB,1122,0.6429799426934097,1,0.2859598853868195,1,0.5161290322580645
MG,3130804,PSDB,623,0.35702005730659025,2,-0.2859598853868195,0,NA
MG,3130903,PFL,8844,0.5451183431952663,1,0.09023668639053256,1,0.37714987714987713
MG,3130903,PMDB,7380,0.45488165680473375,2,-0.09023668639053256,0,0.36431886431886434
MG,3131000,PFL,1835,0.6243620279006464,1,0.24872405580129292,1,0.441018387553041
MG,3131000,PMDB,1104,0.3756379720993535,2,-0.24872405580129292,0,0.558981612446959
MG,3131109,PFL,1676,0.4943952802359882,1,0.025368731563421842,1,0.5700934579439252
MG,3131109,PMDB,1590,0.4690265486725664,2,-0.025368731563421842,0,NA
MG,3131109,PTB,124,0.03657817109144543,3,-0.45781710914454277,0,0.42990654205607476
MG,3131158,PMDB,4049,0.5113665066936095,1,0.022733013387219003,1,NA
MG,3131158,PFL,3869,0.4886334933063905,2,-0.022733013387219003,0,0.6162219101123596
MG,3131208,PFL,5051,0.5016885180770759,1,0.0033770361541518024,1,NA
MG,3131208,PPB,5017,0.4983114819229241,2,-0.0033770361541518024,0,NA
MG,3131307,PT,49474,0.4501237353519179,1,0.07322221413494434,1,0.4566751728147813
MG,3131307,PFL,41426,0.37690152121697357,2,-0.07322221413494434,0,0.004239614962206861
MG,3131307,PMDB,12699,0.11553788485333721,3,-0.3345858504985807,0,0.5369290651850894
MG,3131307,PRONA,3174,0.028877647572603537,4,-0.4212460877793144,0,NA
MG,3131307,PSDB,3123,0.02841364000291142,5,-0.4217100953490065,0,NA
MG,3131307,PV,16,1.4557100225635054e-4,6,-0.44997816434966154,0,NA
MG,3131406,PMDB,2078,0.7123757284881728,1,0.42475145697634553,1,0.5316137150047184
MG,3131406,PSDB,839,0.28762427151182723,2,-0.42475145697634553,0,NA
MG,3131505,PTB,3238,0.5243724696356276,1,0.04874493927125506,1,NA
MG,3131505,PFL,2937,0.4756275303643725,2,-0.04874493927125506,0,NA
MG,3131604,PPB,2278,0.6217248908296943,1,0.24344978165938863,1,NA
MG,3131604,PMDB,1386,0.37827510917030566,2,-0.24344978165938863,0,0.5528752436647173
MG,3131703,PSD,27074,0.46385005482456143,1,0.010776452850877194,1,NA
MG,3131703,PT,26445,0.45307360197368424,2,-0.010776452850877194,0,0.24479903049888913
MG,3131703,PPS,4849,0.08307634320175439,3,-0.38077371162280704,0,NA
MG,3131802,PSDB,3577,0.58880658436214,1,0.18452674897119342,1,0.5552163763691865
MG,3131802,PFL,2456,0.40427983539094653,2,-0.18452674897119342,0,NA
MG,3131802,PTB,42,0.006913580246913581,3,-0.5818930041152264,0,NA
MG,3131901,PFL,11511,0.49833326118013765,1,0.06485129226373437,1,NA
MG,3131901,PTB,10013,0.4334819689164033,2,-0.06485129226373437,0,NA
MG,3131901,PTN,1129,0.04887657474349539,3,-0.44945668643664227,0,NA
MG,3131901,PSDB,446,0.019308195159963636,4,-0.47902506602017403,0,0.5896247911286647
MG,3132008,PPB,1263,0.48651771956856704,1,0.19530046224961478,1,NA
MG,3132008,PSDB,756,0.29121725731895226,2,-0.19530046224961478,0,NA
MG,3132008,PMDB,508,0.19568567026194145,3,-0.2908320493066256,0,NA
MG,3132008,PFL,69,0.026579352850539292,4,-0.45993836671802774,0,NA
MG,3132107,PFL,4070,0.5426666666666666,1,0.11533333333333329,1,0.5389972144846796
MG,3132107,PMDB,3205,0.42733333333333334,2,-0.11533333333333329,0,0.44939647168059427
MG,3132107,PT,225,0.03,3,-0.5126666666666666,0,NA
MG,3132206,PSDB,4515,0.6734785202863962,1,0.34695704057279236,1,0.6371580002864919
MG,3132206,PMDB,2189,0.32652147971360385,2,-0.34695704057279236,0,NA
MG,3132305,PFL,2461,0.5487179487179488,1,0.09743589743589748,1,NA
MG,3132305,PPB,2024,0.4512820512820513,2,-0.09743589743589748,0,NA
MG,3132404,PSDB,20421,0.4587236336680369,1,0.11680930880337848,1,0.286012061359129
MG,3132404,PFL,15221,0.34191432486465845,2,-0.11680930880337848,0,0.4529080827295908
MG,3132404,PPB,5434,0.12206572769953052,3,-0.3366579059685064,0,NA
MG,3132404,PSB,3441,0.07729631376777411,4,-0.3814273199002628,0,NA
MG,3132503,PT,7253,0.5104511225279752,1,0.020902245055950452,1,0.4232800905546472
MG,3132503,PTB,6956,0.48954887747202475,2,-0.020902245055950452,0,NA
MG,3132602,PDT,1650,0.6046170758519605,1,0.2092341517039209,1,NA
MG,3132602,PFL,1079,0.39538292414803955,2,-0.2092341517039209,0,0.4986072423398329
MG,3132701,PL,6332,0.5491284363888648,1,0.0982568727777296,1,NA
MG,3132701,PMDB,5199,0.4508715636111352,2,-0.0982568727777296,0,0.32201443569553806
MG,3132800,PTB,921,0.610337972166998,1,0.22067594433399607,1,NA
MG,3132800,PFL,588,0.38966202783300197,2,-0.22067594433399607,0,0.5090802577621558
MG,3132909,PSDB,3653,0.5282718727404194,1,0.05654374548083879,1,0.4879834254143646
MG,3132909,PMDB,3262,0.47172812725958063,2,-0.05654374548083879,0,0.4320441988950276
MG,3133006,PFL,3931,0.5159469746685916,1,0.04029400183751142,1,NA
MG,3133006,PMDB,3624,0.4756529728310802,2,-0.04029400183751142,0,NA
MG,3133006,PT,64,0.008400052500328128,3,-0.5075469221682635,0,NA
MG,3133105,PDT,3686,0.46658227848101264,1,0.002531645569620211,1,0.23705530116238113
MG,3133105,PTB,3666,0.4640506329113924,2,-0.002531645569620211,0,0.6951978396148879
MG,3133105,PT,548,0.06936708860759494,3,-0.3972151898734177,0,0.067746859222731
MG,3133204,PFL,2809,0.3947997189037245,1,0.09121574139142652,1,0.35881228869616344
MG,3133204,PT,2160,0.303583977512298,2,-0.09121574139142652,0,0.6411877113038366
MG,3133204,PSDB,2146,0.3016163035839775,3,-0.093183415319747,0,NA
MG,3133303,PT,3744,0.3600346187133378,1,0.08375805365900568,1,0.5756261616072219
MG,3133303,PFL,2873,0.2762765650543321,2,-0.08375805365900568,0,0.39242410832817065
MG,3133303,PMDB,2373,0.22819501875180306,3,-0.13183959996153474,0,NA
MG,3133303,PPS,1409,0.13549379748052698,4,-0.22454082123281083,0,NA
MG,3133402,PMDB,4087,0.5431229235880398,1,0.09900332225913616,1,0.2855083857442348
MG,3133402,PFL,3342,0.44411960132890366,2,-0.09900332225913616,0,NA
MG,3133402,PRN,96,0.012757475083056479,3,-0.53036544850498335,0,NA
MG,3133501,PMDB,6994,0.5036727639348985,1,0.0073455278697969195,1,0.5187178107464063
MG,3133501,PPS,6892,0.49632723606510154,2,-0.0073455278697969195,0,NA
MG,3133600,PPB,2116,1,1,NA,1,NA
MG,3133709,PTB,2642,0.5210017747978702,1,0.1954249654900414,1,0.4209777777777778
MG,3133709,PFL,1651,0.32557680930782884,2,-0.1954249654900414,0,NA
MG,3133709,PL,778,0.15342141589430092,3,-0.3675803589035693,0,NA
MG,3133758,PFL,4702,0.5358404558404558,1,0.07168091168091167,1,0.7387965495476541
MG,3133758,PMDB,4073,0.46415954415954414,2,-0.07168091168091167,0,NA
MG,3133808,PSDB,15776,0.35927216415021296,1,0.0050101341349548245,1,NA
MG,3133808,PT,15556,0.35426203001525813,2,-0.0050101341349548245,0,0.5673286865972456
MG,3133808,PPS,12579,0.2864658058345289,3,-0.07280635831568405,0,NA
MG,3133907,PHS,2365,0.542555632025694,1,0.14544620325762792,1,NA
MG,3133907,PSDB,1731,0.3971094287680661,2,-0.14544620325762792,0,0.3442772457820337
MG,3133907,PMDB,203,0.04657031429226887,3,-0.49598531773342514,0,NA
MG,3133907,PTB,60,0.013764624913971095,4,-0.5287910071117229,0,NA
MG,3134004,PSD,2780,0.4375196726471514,1,0.05319483789738749,1,NA
MG,3134004,PT,2442,0.3843248347497639,2,-0.05319483789738749,0,0.6618035292482979
MG,3134004,PSB,945,0.14872521246458922,3,-0.28879446018256216,0,NA
MG,3134004,PDT,182,0.02864337425243941,4,-0.408876298394712,0,NA
MG,3134004,PFL,5,7.869058860560277e-4,5,-0.4367327667610954,0,NA
MG,3134103,PFL,1736,0.444786062003587,1,0.029208301306687168,1,NA
MG,3134103,PMDB,1622,0.41557776069689983,2,-0.029208301306687168,0,NA
MG,3134103,PL,545,0.1396361772995132,3,-0.3051498847040738,0,NA
MG,3134202,PMDB,29457,0.5797594914286839,1,0.15951898285736776,1,0.31846255548210406
MG,3134202,PT,21352,0.4202405085713161,2,-0.15951898285736776,0,NA
MG,3134301,PDT,1861,0.45747295968534907,1,0.10914454277286134,1,0.5400705052878966
MG,3134301,PMDB,1417,0.3483284169124877,2,-0.10914454277286134,0,0.4599294947121034
MG,3134301,PSDB,790,0.19419862340216323,3,-0.26327433628318586,0,NA
MG,3134400,PL,7875,0.49111318989710007,1,0.005425631431244138,1,NA
MG,3134400,PMDB,7788,0.48568755846585593,2,-0.005425631431244138,0,NA
MG,3134400,PT,372,0.023199251637043967,3,-0.4679139382600561,0,NA
MG,3134509,PTB,849,0.327672713238132,1,0.01582400617522195,1,0.08022130013831259
MG,3134509,PPB,808,0.31184870706291007,2,-0.01582400617522195,0,NA
MG,3134509,PSDB,661,0.2551138556541876,3,-0.07255885758394442,0,0.5511756569847857
MG,3134509,PMDB,273,0.10536472404477036,4,-0.22230798919336164,0,NA
MG,3134608,PSD,4670,0.5820765299763181,1,0.16415305995263618,1,NA
MG,3134608,PL,3353,0.4179234700236819,2,-0.16415305995263618,0,0.018206039076376555
MG,3134707,PPB,3906,0.6128020081581425,1,0.2256040163162849,1,NA
MG,3134707,PSDB,2468,0.38719799184185755,2,-0.2256040163162849,0,0.45990878328674417
MG,3134806,PSDB,3320,0.7984607984607984,1,0.5969215969215969,1,NA
MG,3134806,PPS,838,0.20153920153920155,2,-0.5969215969215969,0,NA
MG,3134905,PDT,7046,0.6794599807135969,1,0.5104146576663452,1,NA
MG,3134905,PFL,1753,0.1690453230472517,2,-0.5104146576663452,0,NA
MG,3134905,PT,1571,0.1514946962391514,3,-0.5279652844744456,0,NA
MG,3135001,PFL,1375,0.6516587677725119,1,0.3033175355450237,1,NA
MG,3135001,PTB,735,0.34834123222748814,2,-0.3033175355450237,0,NA
MG,3135050,PL,6067,0.5407308377896614,1,0.10142602495543673,1,NA
MG,3135050,PTB,4929,0.4393048128342246,2,-0.10142602495543673,0,NA
MG,3135050,PPS,224,0.019964349376114084,3,-0.5207664884135472,0,NA
MG,3135076,PL,1481,0.5557223264540337,1,0.11144465290806749,1,0.29737302977232927
MG,3135076,PMDB,1184,0.44427767354596626,2,-0.11144465290806749,0,NA
MG,3135100,PSDB,16642,0.5508224936285705,1,0.101644987257141,1,0.5199117051192889
MG,3135100,PMDB,13571,0.4491775063714295,2,-0.101644987257141,0,0.4800882948807112
MG,3135209,PFL,13474,0.4844323002804343,1,0.0572014093621917,1,NA
MG,3135209,PMDB,11883,0.4272308909182426,2,-0.0572014093621917,0,NA
MG,3135209,PSB,2193,0.07884518587761559,3,-0.40558711440281875,0,0.21026425410049465
MG,3135209,PMN,264,0.009491622923707485,4,-0.47494067735672685,0,0.005988023952095809
MG,3135308,PMDB,1165,0.5173179396092362,1,0.08081705150976909,1,0.3859308200544112
MG,3135308,PT,983,0.43650088809946713,2,-0.08081705150976909,0,0.0952195880295375
MG,3135308,PSDB,104,0.046181172291296625,3,-0.4711367673179396,0,NA
MG,3135357,PTB,2363,0.6145643693107933,1,0.23641092327698315,1,NA
MG,3135357,PSC,1454,0.3781534460338101,2,-0.23641092327698315,0,NA
MG,3135357,PT,28,0.007282184655396619,3,-0.6072821846553966,0,NA
MG,3135407,PL,1861,0.46653296565555274,1,0.11882677362747551,1,0.016224568632500644
MG,3135407,PTB,1387,0.34770619202807723,2,-0.11882677362747551,0,NA
MG,3135407,PT,691,0.17322637252444223,3,-0.2933065931311105,0,0.531290239505537
MG,3135407,PMDB,50,0.012534469791927802,4,-0.45399849586362495,0,NA
MG,3135456,PSDB,1624,0.641897233201581,1,0.283794466403162,1,0.5430051813471503
MG,3135456,PFL,906,0.35810276679841896,2,-0.283794466403162,0,NA
MG,3135506,PTB,4015,0.521360862225685,1,0.0564861706271913,1,NA
MG,3135506,PMDB,3580,0.4648746915984937,2,-0.0564861706271913,0,0.6741716771139823
MG,3135506,PFL,106,0.013764446175821322,3,-0.5075964160498637,0,NA
MG,3135605,PMDB,2492,0.5442236296134527,1,0.08844725922690544,1,NA
MG,3135605,PFL,2087,0.4557763703865473,2,-0.08844725922690544,0,NA
MG,3135704,PFL,2819,0.7491363273983523,1,0.49827265479670474,1,0.6778900112233446
MG,3135704,PMDB,944,0.2508636726016476,2,-0.49827265479670474,0,NA
MG,3135803,PSDB,5416,0.513073133762789,1,0.05797650625236833,1,0.551629737359911
MG,3135803,PMDB,4804,0.4550966275104206,2,-0.05797650625236833,0,NA
MG,3135803,PT,336,0.03183023872679045,3,-0.4812428950359985,0,NA
MG,3135902,PSDB,1761,0.5783251231527093,1,0.15665024630541868,1,NA
MG,3135902,PMDB,1284,0.42167487684729066,2,-0.15665024630541868,0,NA
MG,3136009,PPS,3988,0.6622384589837264,1,0.3244769179674527,1,NA
MG,3136009,PT,2034,0.33776154101627365,2,-0.3244769179674527,0,NA
MG,3136108,PSB,2711,0.6907006369426751,1,0.3814012738853503,1,NA
MG,3136108,PMDB,1214,0.30929936305732486,2,-0.3814012738853503,0,NA
MG,3136207,PTB,20631,0.5205247886968588,1,0.04104957739371767,1,0.5849823610494591
MG,3136207,PT,19004,0.47947521130314114,2,-0.04104957739371767,0,0.38938859425741185
MG,3136306,PSDB,12129,0.5400988555906844,1,0.1610188359976844,1,NA
MG,3136306,PMDB,8513,0.379080019593,2,-0.1610188359976844,0,NA
MG,3136306,PPB,1815,0.08082112481631562,3,-0.45927773077436873,0,NA
MG,3136405,PPB,1292,0.5273469387755102,1,0.0546938775510204,1,NA
MG,3136405,PFL,1158,0.4726530612244898,2,-0.0546938775510204,0,NA
MG,3136504,PPS,2847,0.565779014308426,1,0.13155802861685212,1,NA
MG,3136504,PMDB,2185,0.4342209856915739,2,-0.13155802861685212,0,0.572601717058604
MG,3136520,PSDB,1658,1,1,NA,1,0.14087947882736157
MG,3136553,PPB,1345,0.6481927710843374,1,0.29638554216867474,1,NA
MG,3136553,PL,730,0.35180722891566263,2,-0.29638554216867474,0,NA
MG,3136579,PMDB,1297,0.6644467213114754,1,0.32889344262295084,1,0.47719298245614034
MG,3136579,PSDB,655,0.3355532786885246,2,-0.32889344262295084,0,NA
MG,3136603,PSD,1838,0.5197963800904978,1,0.14423076923076927,1,NA
MG,3136603,PPB,1328,0.3755656108597285,2,-0.14423076923076927,0,NA
MG,3136603,PTB,370,0.10463800904977376,3,-0.415158371040724,0,NA
MG,3136652,PMDB,6255,0.7643895881705975,1,0.6192105584748869,1,0.5253061224489796
MG,3136652,PFL,1188,0.14517902969571062,2,-0.6192105584748869,0,NA
MG,3136652,PAN,384,0.046926555053158986,3,-0.7174630331174385,0,NA
MG,3136652,PT,356,0.04350482708053281,4,-0.7208847610900647,0,NA
MG,3136801,PSDB,1792,0.7021943573667712,1,0.4043887147335423,1,NA
MG,3136801,PDT,760,0.29780564263322884,2,-0.4043887147335423,0,0.36893203883495146
MG,3136900,PSDB,2548,0.5302809573361082,1,0.060561914672216444,1,0.4759013980868286
MG,3136900,PPS,2257,0.4697190426638918,2,-0.060561914672216444,0,NA
MG,3136959,PMDB,1724,0.5219497426581895,1,0.043899485316378994,1,NA
MG,3136959,PFL,1579,0.4780502573418105,2,-0.043899485316378994,0,0.5736617716721932
MG,3137007,PTB,5523,0.81882876204596,1,0.63765752409192,1,NA
MG,3137007,PMDB,1222,0.18117123795404003,2,-0.63765752409192,0,0.24175376679788244
MG,3137106,PMDB,2870,0.5269922879177378,1,0.05398457583547556,1,0.31690140845070425
MG,3137106,PSDB,2576,0.4730077120822622,2,-0.05398457583547556,0,NA
MG,3137205,PT,8982,0.44430154333201427,1,0.13904827859121488,1,0.19410752688172042
MG,3137205,PMDB,6171,0.3052532647407994,2,-0.13904827859121488,0,0.34976344086021505
MG,3137205,PPS,4655,0.23026315789473684,3,-0.21403838543727743,0,0.4232258064516129
MG,3137205,PSB,408,0.020182034032449545,4,-0.4241195092995647,0,NA
MG,3137304,PFL,1951,0.7532818532818533,1,0.5065637065637065,1,NA
MG,3137304,PTB,639,0.2467181467181467,2,-0.5065637065637065,0,NA
MG,3137403,PSDB,3374,0.4806267806267806,1,0.11652421652421652,1,0.45670257738988135
MG,3137403,PMDB,2556,0.3641025641025641,2,-0.11652421652421652,0,0.34119732715123413
MG,3137403,PL,1090,0.15527065527065528,3,-0.32535612535612535,0,0.18082640120005455
MG,3137502,PFL,5604,0.5187447931130241,1,0.03748958622604831,1,0.4822383169511985
MG,3137502,PMDB,5199,0.4812552068869758,2,-0.03748958622604831,0,0.48637696154509397
MG,3137536,PMDB,2960,0.6770356816102471,1,0.3540713632204941,1,0.36792854104636324
MG,3137536,PFL,1412,0.322964318389753,2,-0.3540713632204941,0,NA
MG,3137601,PMDB,12561,0.6124329595319357,1,0.23651877133105803,1,NA
MG,3137601,PFL,7710,0.37591418820087763,2,-0.23651877133105803,0,NA
MG,3137601,PSD,239,0.011652852267186738,3,-0.600780107264749,0,NA
MG,3137700,PSDB,5588,0.5156408600166098,1,0.03128172003321955,1,0.4621517595307918
MG,3137700,PT,5249,0.48435913998339025,2,-0.03128172003321955,0,NA
MG,3137809,PMDB,6115,0.5631273597937195,1,0.1295699419836081,1,NA
MG,3137809,PTB,4708,0.4335574178101114,2,-0.1295699419836081,0,NA
MG,3137809,PPB,36,0.0033152223961690763,3,-0.5598121373975504,0,NA
MG,3137908,PL,1258,0.5080775444264943,1,0.016155088852988664,1,0.5460144927536232
MG,3137908,PSDB,1218,0.49192245557350567,2,-0.016155088852988664,0,0.4539855072463768
MG,3138005,PFL,2201,0.4898731359893167,1,0.016915201424437976,1,0.44199917729329496
MG,3138005,PSDB,2125,0.4729579345648787,2,-0.016915201424437976,0,NA
MG,3138005,PTB,167,0.037168929445804584,3,-0.4527042065435121,0,NA
MG,3138104,PSDB,1582,0.4543365881677197,1,0.22142446869615165,1,0.7075055187637969
MG,3138104,PMDB,811,0.23291211947156806,2,-0.22142446869615165,0,NA
MG,3138104,PSC,628,0.1803561171740379,3,-0.27398047099368183,0,NA
MG,3138104,PT,414,0.11889718552556003,4,-0.33543940264215966,0,NA
MG,3138104,PFL,43,0.01234922458357266,5,-0.44198736358414703,0,NA
MG,3138104,PHS,4,0.0011487650775416428,6,-0.4531878230901781,0,NA
MG,3138203,PPB,28316,0.6580372289744603,1,0.33278334224163975,1,NA
MG,3138203,PSL,13996,0.3252538867328205,2,-0.33278334224163975,0,NA
MG,3138203,PSTU,608,0.014129348609142247,3,-0.643907880365318,0,0.012834050848834376
MG,3138203,PSDC,111,0.0025795356835769563,4,-0.6554576932908833,0,NA
MG,3138302,PMDB,1432,0.6042194092827005,1,0.21940928270042198,1,0.3843830888697153
MG,3138302,PSB,912,0.3848101265822785,2,-0.21940928270042198,0,NA
MG,3138302,PT,26,0.010970464135021098,3,-0.5932489451476793,0,0.015962036238136326
MG,3138351,PMDB,1343,0.5697921086126432,1,0.13958421722528636,1,NA
MG,3138351,PSDB,1014,0.4302078913873568,2,-0.13958421722528636,0,0.43557312252964425
MG,3138401,PSC,16917,0.6046320454626685,1,0.20926409092533688,1,NA
MG,3138401,PMDB,11062,0.3953679545373316,2,-0.20926409092533688,0,NA
MG,3138500,PMDB,1968,0.5291745092766873,1,0.27561172358160796,1,0.256798430053266
MG,3138500,PSDB,943,0.25356278569507934,2,-0.27561172358160796,0,0.05747126436781609
MG,3138500,PT,706,0.18983597741328315,3,-0.3393385318634041,0,0.19372021306419962
MG,3138500,PMN,102,0.027426727614950255,4,-0.5017477816617371,0,0.005046257359125316
MG,3138609,PMDB,2958,0.30015220700152206,1,0.026585489599188217,1,0.3795353435491844
MG,3138609,PSDB,2696,0.27356671740233385,2,-0.026585489599188217,0,NA
MG,3138609,PFL,2306,0.23399289700659565,3,-0.06615930999492642,0,NA
MG,3138609,PPB,1895,0.19228817858954844,4,-0.10786402841197362,0,NA
MG,3138625,PMDB,2070,0.5310415597742432,1,0.06208311954848639,1,0.42524916943521596
MG,3138625,PSDB,1828,0.4689584402257568,2,-0.06208311954848639,0,0.4485049833887043
MG,3138658,PSDB,2458,0.5330730860984602,1,0.08132726089785292,1,0.4540137152077451
MG,3138658,PFL,2083,0.45174582520060724,2,-0.08132726089785292,0,0.545986284792255
MG,3138658,PT,70,0.015181088700932552,3,-0.5178919973975276,0,NA
MG,3138674,PMDB,2609,0.7477787331613643,1,0.4955574663227286,1,NA
MG,3138674,PFL,880,0.2522212668386357,2,-0.4955574663227286,0,NA
MG,3138682,PSD,1747,0.5335980452046426,1,0.06719609040928526,1,NA
MG,3138682,PDT,1527,0.46640195479535734,2,-0.06719609040928526,0,NA
MG,3138708,PMDB,1726,0.5526737111751521,1,0.10534742235030414,1,NA
MG,3138708,PFL,1397,0.44732628882484793,2,-0.10534742235030414,0,0.38463828520392973
MG,3138807,PMDB,4825,0.4685830824511994,1,0.0372924152665825,1,NA
MG,3138807,PT,4441,0.4312906671846169,2,-0.0372924152665825,0,0.3749296831051941
MG,3138807,PTB,1031,0.10012625036418374,3,-0.36845683208701563,0,0.3458653665854116
MG,3138906,PFL,2433,0.5961774074981622,1,0.22666013232050963,1,0.4517241379310345
MG,3138906,PDT,1508,0.36951727517765254,2,-0.22666013232050963,0,0.4188505747126437
MG,3138906,PSB,140,0.03430531732418525,3,-0.5618720901739769,0,NA
MG,3139003,PDT,10410,0.5463419754382282,1,0.10517476645323814,1,0.20892701366676358
MG,3139003,PFL,8406,0.44116720898499,2,-0.10517476645323814,0,0.507075700300475
MG,3139003,PV,238,0.012490815576781777,3,-0.5338511598614464,0,NA
MG,3139102,PL,1796,0.5409638554216868,1,0.11204819277108435,1,NA
MG,3139102,PMDB,1424,0.42891566265060244,2,-0.11204819277108435,0,0.5494961470065205
MG,3139102,PT,100,0.030120481927710843,3,-0.5108433734939759,0,NA
MG,3139201,PFL,5123,0.5829540282203004,1,0.16966317705962675,1,0.41126263121750223
MG,3139201,PL,3632,0.41329085116067366,2,-0.16966317705962675,0,NA
MG,3139201,PTB,33,0.0037551206190259445,3,-0.5791989076012745,0,NA
MG,3139250,PSDB,2603,0.7200553250345781,1,0.4401106500691563,1,1
MG,3139250,PMDB,1012,0.27994467496542186,2,-0.4401106500691563,0,NA
MG,3139300,PMDB,4137,0.4146537035180916,1,0.10854966422772377,1,NA
MG,3139300,PFL,3054,0.30610403929036784,2,-0.10854966422772377,0,NA
MG,3139300,PMN,2786,0.27924225719154055,3,-0.13541144632655105,0,NA
MG,3139409,PFL,17802,0.5466773123694878,1,0.24051099373541335,1,NA
MG,3139409,PSD,9970,0.30616631863407445,2,-0.24051099373541335,0,NA
MG,3139409,PT,4792,0.14715636899643778,3,-0.39952094337305,0,NA
MG,3139508,PMDB,3111,0.28781570913127946,1,0.0012952169488388843,1,0.14714190761050183
MG,3139508,PL,3097,0.2865204921824406,2,-0.0012952169488388843,0,NA
MG,3139508,PPS,2729,0.25247478952724584,3,-0.03534091960403363,0,NA
MG,3139508,PPB,1278,0.11823480432972523,4,-0.16958090480155424,0,NA
MG,3139508,PT,482,0.044592469238597464,5,-0.243223239892682,0,0.45372216683283484
MG,3139508,PTN,112,0.010361735590711444,6,-0.277453973540568,0,0.01935859089398471
MG,3139607,PTB,7447,0.5178000278125434,1,0.03560005562508689,1,NA
MG,3139607,PT,6935,0.4821999721874565,2,-0.03560005562508689,0,0.4475032851511169
MG,3139706,PMDB,2805,0.7595450852965069,1,0.5190901705930138,1,0.35398623140128804
MG,3139706,PFL,888,0.2404549147034931,2,-0.5190901705930138,0,NA
MG,3139805,PMDB,4010,0.5908354206571387,1,0.22631501399734788,1,0.5033955857385399
MG,3139805,PFL,2474,0.3645204066597908,2,-0.22631501399734788,0,0.44227504244482174
MG,3139805,PSL,211,0.03108884632385443,3,-0.5597465743332842,0,NA
MG,3139805,PSC,92,0.01355532635921615,4,-0.5772800942979225,0,NA
MG,3139904,PSB,4858,0.5832632969143955,1,0.18345539680633932,1,NA
MG,3139904,PMDB,3330,0.39980790010805617,2,-0.18345539680633932,0,0.46755113322277503
MG,3139904,PTB,141,0.016928802977548327,3,-0.5663344939368472,0,NA
MG,3140001,PMDB,13967,0.5311050269982508,1,0.1004258879002205,1,0.5644996876130347
MG,3140001,PSD,11326,0.4306791390980303,2,-0.1004258879002205,0,NA
MG,3140001,PT,1005,0.03821583390371892,3,-0.4928891930945319,0,NA
MG,3140100,PL,1390,0.5455259026687598,1,0.09105180533751961,1,0.3655705996131528
MG,3140100,PFL,1158,0.45447409733124017,2,-0.09105180533751961,0,NA
MG,3140159,PMDB,2816,0.6539712029725964,1,0.37250348351137946,1,NA
MG,3140159,PTB,1212,0.2814677194612169,2,-0.37250348351137946,0,0.0755287009063444
MG,3140159,PHS,278,0.06456107756618672,3,-0.5894101254064097,0,NA
MG,3140209,PDT,1092,0.5571428571428572,1,0.11428571428571432,1,NA
MG,3140209,PMDB,868,0.44285714285714284,2,-0.11428571428571432,0,NA
MG,3140308,PMDB,1471,0.5339382940108893,1,0.18693284936479132,1,NA
MG,3140308,PTB,956,0.347005444646098,2,-0.18693284936479132,0,NA
MG,3140308,PSB,328,0.1190562613430127,3,-0.4148820326678766,0,NA
MG,3140407,PSDB,1397,0.6189632255206026,1,0.3021710234824989,1,0.3245172124265323
MG,3140407,PMDB,715,0.31679220203810365,2,-0.3021710234824989,0,0.2867338371116709
MG,3140407,PFL,145,0.06424457244129375,3,-0.5547186530793088,0,NA
MG,3140506,PSB,3000,0.4206393718452047,1,0.02313516545148625,1,NA
MG,3140506,PMDB,2835,0.3975042063937185,2,-0.02313516545148625,0,0.5805955543128757
MG,3140506,PL,1297,0.18185642176107683,3,-0.2387829500841279,0,NA
MG,3140530,PT,2171,0.6675891758917589,1,0.33517835178351785,1,0.14042126379137412
MG,3140530,PSB,1081,0.3324108241082411,2,-0.33517835178351785,0,NA
MG,3140555,PSB,2284,0.6226826608505998,1,0.2453653217011995,1,0.48523985239852396
MG,3140555,PL,1384,0.37731733914940024,2,-0.2453653217011995,0,NA
MG,3140605,PTB,1819,0.722111949186185,1,0.518062723302898,1,0.5160510873317224
MG,3140605,PMDB,514,0.20404922588328703,2,-0.518062723302898,0,NA
MG,3140605,PDT,186,0.07383882493052799,3,-0.6482731242556571,0,NA
MG,3140704,PFL,5940,0.4981549815498155,1,0.11288158336128817,1,NA
MG,3140704,PL,4594,0.38527339818852735,2,-0.11288158336128817,0,0.1685884392192328
MG,3140704,PHS,1390,0.11657162026165717,3,-0.38158336128815834,0,NA
MG,3140803,PPB,4375,0.5816272268013826,1,0.18120180802977925,1,NA
MG,3140803,PMDB,3012,0.4004254187716033,2,-0.18120180802977925,0,NA
MG,3140803,PL,135,0.017947354427014093,3,-0.5636798723743685,0,NA
