"","UF","COD_MUN_IBGE","SIGLA_PARTIDO","QTDE_VOTOS_2000","vote_pct_2000","rank_2000","win_margin_2000","Incumbent_2000","vote_pct_2004","NOME","POP_201","IDHM_10","PIB_PER"
"4792","MG",3110301,"PFL",3831,0.43717904827114,2,-0.12564190345772,0,0.514479799785484,"CALDAS",13764,0.687,11496
"4793","MG",3110400,"PFL",1248,0.551480335837384,1,0.102960671674768,1,NA,"CAMACHO",3097,0.69,16869
"4794","MG",3110400,"PMDB",1015,0.448519664162616,2,-0.102960671674768,0,0.424366616989568,"CAMACHO",3097,0.69,16869
"4795","MG",3110509,"PMDB",5308,0.527476895557985,1,0.197754148862168,1,0.224198352899947,"CAMANDUCAIA",21162,0.689,12100
"4796","MG",3110509,"PSB",3318,0.329722746695816,2,-0.197754148862168,0,NA,"CAMANDUCAIA",21162,0.689,12100
"4797","MG",3110509,"PSDB",1437,0.142800357746199,3,-0.384676537811786,0,NA,"CAMANDUCAIA",21162,0.689,12100
"4798","MG",3110608,"PPS",4708,0.381678151601135,1,0.0535062829347386,1,NA,"CAMBUI",27020,0.751,16307
"4799","MG",3110608,"PT",4048,0.328171868666396,2,-0.0535062829347386,0,NA,"CAMBUI",27020,0.751,16307
"4800","MG",3110608,"PPB",2792,0.226347790839076,3,-0.155330360762059,0,NA,"CAMBUI",27020,0.751,16307
"4801","MG",3110608,"PFL",505,0.0409404134576409,4,-0.340737738143494,0,0.289042039972433,"CAMBUI",27020,0.751,16307
"4802","MG",3110608,"PDT",282,0.0228617754357519,5,-0.358816376165383,0,0.111233631977946,"CAMBUI",27020,0.751,16307
"4803","MG",3110707,"PL",3213,0.476918509722428,1,0.163574291227549,1,0.21007720438846,"CAMBUQUIRA",12612,0.699,8402
"4804","MG",3110707,"PTB",2111,0.313344218494879,2,-0.163574291227549,0,0.0227549776513612,"CAMBUQUIRA",12612,0.699,8402
"4805","MG",3110707,"PMDB",1413,0.209737271782693,3,-0.267181237939736,0,NA,"CAMBUQUIRA",12612,0.699,8402
"4806","MG",3110806,"PMDB",1575,0.692916849978003,1,0.391553013638363,1,0.598317981577894,"CAMPANARIO",3586,0.616,8340
"4807","MG",3110806,"PSDB",685,0.301363836339639,2,-0.391553013638363,0,NA,"CAMPANARIO",3586,0.616,8340
"4808","MG",3110806,"PPB",13,0.00571931368235811,3,-0.687197536295645,0,NA,"CAMPANARIO",3586,0.616,8340
"4809","MG",3110905,"PSDB",4143,0.548160889124107,1,0.247684572638264,1,NA,"CAMPANHA",15635,0.709,10631
"4810","MG",3110905,"PMDB",2271,0.300476316485843,2,-0.247684572638264,0,NA,"CAMPANHA",15635,0.709,10631
"4811","MG",3110905,"PPS",1054,0.13945488224398,3,-0.408706006880127,0,0.257955077211043,"CAMPANHA",15635,0.709,10631
"4812","MG",3110905,"PSC",90,0.0119079121460704,4,-0.536252976978037,0,0.00924192793635938,"CAMPANHA",15635,0.709,10631
"4813","MG",3111002,"PFL",6024,0.512114256567202,1,0.0242285131344044,1,NA,"CAMPESTRE",20707,0.698,12379
"4814","MG",3111002,"PMDB",5739,0.487885743432798,2,-0.0242285131344044,0,NA,"CAMPESTRE",20707,0.698,12379
"4815","MG",3111101,"PMDB",5877,0.503124732471535,1,0.00624946494306999,1,NA,"CAMPINA VERDE",19358,0.704,17538
"4816","MG",3111101,"PFL",5804,0.496875267528465,2,-0.00624946494306999,0,0.489347861440885,"CAMPINA VERDE",19358,0.704,17538
"4817","MG",3111150,"PMDB",1252,0.50281124497992,1,0.00562248995983938,1,0.423255813953488,"CAMPO AZUL",3701,0.621,6017
"4818","MG",3111150,"PFL",1238,0.49718875502008,2,-0.00562248995983938,0,NA,"CAMPO AZUL",3701,0.621,6017
"4819","MG",3111200,"PFL",13199,0.469197682272226,1,0.0086381571931321,1,NA,"CAMPO BELO",51900,0.711,9638
"4820","MG",3111200,"PL",12956,0.460559525079094,2,-0.0086381571931321,0,NA,"CAMPO BELO",51900,0.711,9638
"4821","MG",3111200,"PST",1194,0.0424442785539085,3,-0.426753403718318,0,NA,"CAMPO BELO",51900,0.711,9638
"4822","MG",3111200,"PSDB",782,0.0277985140947709,4,-0.441399168177455,0,NA,"CAMPO BELO",51900,0.711,9638
"4823","MG",3111309,"PMDB",3443,0.485819105404261,1,0.0197544800338648,1,NA,"CAMPO DO MEIO",11483,0.683,7843
"4824","MG",3111309,"PFL",3303,0.466064625370397,2,-0.0197544800338648,0,0.448612945838838,"CAMPO DO MEIO",11483,0.683,7843
"4825","MG",3111309,"PPS",317,0.0447297869338225,3,-0.441089318470439,0,NA,"CAMPO DO MEIO",11483,0.683,7843
"4826","MG",3111309,"PMN",20,0.0028220685762664,4,-0.482997036827995,0,NA,"CAMPO DO MEIO",11483,0.683,7843
"4827","MG",3111309,"PTB",4,0.000564413715253281,5,-0.485254691689008,0,NA,"CAMPO DO MEIO",11483,0.683,7843
"4828","MG",3111408,"PL",2063,0.55042689434365,1,0.135538954108858,1,NA,"CAMPO FLORIDO",7103,0.706,40794
"4829","MG",3111408,"PFL",1555,0.414887940234792,2,-0.135538954108858,0,NA,"CAMPO FLORIDO",7103,0.706,40794
"4830","MG",3111408,"PPS",130,0.0346851654215582,3,-0.515741728922092,0,0.0106100795755968,"CAMPO FLORIDO",7103,0.706,40794
"4831","MG",3111507,"PDT",2618,0.378542510121458,1,0.0753325621746674,1,NA,"CAMPOS ALTOS",14416,0.702,15858
"4832","MG",3111507,"PMDB",2097,0.30320994794679,2,-0.0753325621746674,0,0.0699141170155663,"CAMPOS ALTOS",14416,0.702,15858
"4833","MG",3111507,"PFL",1971,0.284991324465009,3,-0.0935511856564488,0,NA,"CAMPOS ALTOS",14416,0.702,15858
"4834","MG",3111507,"PL",230,0.0332562174667438,4,-0.345286292654714,0,NA,"CAMPOS ALTOS",14416,0.702,15858
"4835","MG",3111606,"PMDB",7172,0.516454237776338,1,0.0329084755526752,1,NA,"CAMPOS GERAIS",27760,0.682,11998
"4836","MG",3111606,"PPB",6715,0.483545762223662,2,-0.0329084755526752,0,NA,"CAMPOS GERAIS",27760,0.682,11998
"4837","MG",3111705,"PFL",1730,0.543683218101823,1,0.0873664362036455,1,0.473142489546478,"CANAA",4604,0.649,7968
"4838","MG",3111705,"PSDB",1452,0.456316781898177,2,-0.0873664362036455,0,0.526857510453522,"CANAA",4604,0.649,7968
"4839","MG",3111804,"PSDB",4640,0.651685393258427,1,0.303370786516854,1,NA,"CANAPOLIS",11476,0.722,24673
"4840","MG",3111804,"PL",2480,0.348314606741573,2,-0.303370786516854,0,NA,"CANAPOLIS",11476,0.722,24673
"4841","MG",3111903,"PL",2465,0.684532074423771,1,0.410441544015551,1,NA,"CANA VERDE",5578,0.65,8073
"4842","MG",3111903,"PMDB",987,0.27409053040822,2,-0.410441544015551,0,NA,"CANA VERDE",5578,0.65,8073
"4843","MG",3111903,"PPB",149,0.0413773951680089,3,-0.643154679255762,0,NA,"CANA VERDE",5578,0.65,8073
"4844","MG",3112000,"PL",5219,0.590451408530377,1,0.180902817060753,1,NA,"CANDEIAS",14616,0.678,10363
"4845","MG",3112000,"PPB",3620,0.409548591469623,2,-0.180902817060753,0,NA,"CANDEIAS",14616,0.678,10363
"4846","MG",3112059,"PMDB",1727,0.758454106280193,1,0.516908212560387,1,0.320507887649096,"CANTAGALO",4249,0.631,5715
"4847","MG",3112059,"PPB",550,0.241545893719807,2,-0.516908212560387,0,NA,"CANTAGALO",4249,0.631,5715
"4848","MG",3112109,"PMDB",1661,0.632761904761905,1,0.265523809523809,1,0.434218848829855,"CAPARAO",5241,0.624,12130
"4849","MG",3112109,"PSDB",964,0.367238095238095,2,-0.265523809523809,0,0.565781151170145,"CAPARAO",5241,0.624,12130
"4850","MG",3112208,"PMDB",1782,0.544787526750229,1,0.0895750535004585,1,NA,"CAPELA NOVA",4724,0.648,5706
"4851","MG",3112208,"PFL",1489,0.455212473249771,2,-0.0895750535004585,0,0.515186577957767,"CAPELA NOVA",4724,0.648,5706
"4852","MG",3112307,"PSDB",9159,0.614491781281449,1,0.228983562562898,1,0.450635776579455,"CAPELINHA",35368,0.653,6875
"4853","MG",3112307,"PMDB",5746,0.385508218718551,2,-0.228983562562898,0,NA,"CAPELINHA",35368,0.653,6875
"4854","MG",3112406,"PL",3008,0.671428571428571,1,0.342857142857143,1,NA,"CAPETINGA",7039,0.675,11273
"4855","MG",3112406,"PSDB",1472,0.328571428571429,2,-0.342857142857143,0,0.349510337323177,"CAPETINGA",7039,0.675,11273
"4856","MG",3112505,"PPB",2409,0.531318923687693,1,0.062637847375386,1,NA,"CAPIM BRANCO",9030,0.695,8064
"4857","MG",3112505,"PMDB",2125,0.468681076312307,2,-0.062637847375386,0,0.25052152474872,"CAPIM BRANCO",9030,0.695,8064
"4858","MG",3112604,"PPB",6162,0.619607843137255,1,0.23921568627451,1,NA,"CAPINOPOLIS",15424,0.723,15611
"4859","MG",3112604,"PMDB",3783,0.380392156862745,2,-0.23921568627451,0,0.485329186106791,"CAPINOPOLIS",15424,0.723,15611
"4860","MG",3112653,"PPB",1832,0.648725212464589,1,0.297450424929179,1,NA,"CAPITAO ANDRADE",5019,0.624,6061
"4861","MG",3112653,"PMDB",992,0.351274787535411,2,-0.297450424929179,0,NA,"CAPITAO ANDRADE",5019,0.624,6061
"4862","MG",3112703,"PFL",2820,0.398924883293252,1,0.0364973829395954,1,0.123618874301313,"CAPITAO ENEAS",14372,0.639,12324
"4863","MG",3112703,"PTB",2562,0.362427500353657,2,-0.0364973829395954,0,0.43624073833355,"CAPITAO ENEAS",14372,0.639,12324
"4864","MG",3112703,"PSD",1101,0.155750459753855,3,-0.243174423539397,0,NA,"CAPITAO ENEAS",14372,0.639,12324
"4865","MG",3112703,"PT",586,0.0828971565992361,4,-0.316027726694016,0,NA,"CAPITAO ENEAS",14372,0.639,12324
"4866","MG",3112802,"PFL",2991,0.558752101625257,1,0.18195404446105,1,0.458646616541353,"CAPITOLIO",8251,0.71,12291
"4867","MG",3112802,"PMDB",2017,0.376798057164207,2,-0.18195404446105,0,0.373970640887934,"CAPITOLIO",8251,0.71,12291
"4868","MG",3112802,"PT",345,0.0644498412105362,3,-0.494302260414721,0,NA,"CAPITOLIO",8251,0.71,12291
"4869","MG",3112901,"PSB",2837,0.56056115392215,1,0.1211223078443,1,NA,"CAPUTIRA",9060,0.615,6099
"4870","MG",3112901,"PMDB",2224,0.43943884607785,2,-0.1211223078443,0,NA,"CAPUTIRA",9060,0.615,6099
"4871","MG",3113008,"PMDB",2921,0.400905846829536,1,0.0627230304693934,1,NA,"CARAI",22549,0.558,4149
"4872","MG",3113008,"PSDB",2464,0.338182816360143,2,-0.0627230304693934,0,NA,"CARAI",22549,0.558,4149
"4873","MG",3113008,"PFL",1901,0.260911336810321,3,-0.139994510019215,0,NA,"CARAI",22549,0.558,4149
"4874","MG",3113107,"PMDB",1298,0.514875049583499,1,0.0297500991669972,1,0.429797191887676,"CARANAIBA",3260,0.634,5911
"4875","MG",3113107,"PPS",1223,0.485124950416501,2,-0.0297500991669972,0,0.570202808112324,"CARANAIBA",3260,0.634,5911
"4876","MG",3113206,"PPS",8112,0.58296802012217,1,0.165936040244341,1,0.534717980044797,"CARANDAI",23692,0.697,13194
"4877","MG",3113206,"PL",5803,0.41703197987783,2,-0.165936040244341,0,0.434602592818842,"CARANDAI",23692,0.697,13194
"4878","MG",3113305,"PMDB",6917,0.38306473943623,1,0.121393365453841,1,0.240944263765841,"CARANGOLA",32353,0.695,8345
"4879","MG",3113305,"PFL",4725,0.261671373982389,2,-0.121393365453841,0,NA,"CARANGOLA",32353,0.695,8345
"4880","MG",3113305,"PL",4041,0.223791327463034,3,-0.159273411973196,0,NA,"CARANGOLA",32353,0.695,8345
"4881","MG",3113305,"PT",2374,0.131472559118347,4,-0.251592180317882,0,NA,"CARANGOLA",32353,0.695,8345
"4882","MG",3113404,"PSB",28383,0.697696713453455,1,0.39539342690691,1,NA,"CARATINGA",86364,0.706,10542
"4883","MG",3113404,"PMDB",12298,0.302303286546545,2,-0.39539342690691,0,0.247036213763082,"CARATINGA",86364,0.706,10542
"4884","MG",3113503,"PT",3016,0.656080052207962,1,0.312160104415923,1,0.533387129312084,"CARBONITA",9176,0.638,6037
"4885","MG",3113503,"PMDB",1581,0.343919947792038,2,-0.312160104415923,0,NA,"CARBONITA",9176,0.638,6037
"4886","MG",3113602,"PSDB",1839,0.502184598580011,1,0.00436919716002187,1,NA,"CAREACU",6372,0.683,10144
"4887","MG",3113602,"PFL",1823,0.497815401419989,2,-0.00436919716002187,0,0.775299238302503,"CAREACU",6372,0.683,10144
"4888","MG",3113701,"PSDB",5112,0.478203928905519,1,0.139569691300281,1,0.497629915730337,"CARLOS CHAGAS",19779,0.648,12096
"4889","MG",3113701,"PMDB",3620,0.338634237605239,2,-0.139569691300281,0,0.450667134831461,"CARLOS CHAGAS",19779,0.648,12096
"4890","MG",3113701,"PT",1054,0.0985968194574368,3,-0.379607109448082,0,0.0517029494382023,"CARLOS CHAGAS",19779,0.648,12096
"4891","MG",3113701,"PL",904,0.0845650140318054,4,-0.393638914873714,0,NA,"CARLOS CHAGAS",19779,0.648,12096
"4892","MG",3113800,"PFL",980,0.643044619422572,1,0.286089238845144,1,NA,"CARMESIA",2477,0.65,5987
"4893","MG",3113800,"PSDB",544,0.356955380577428,2,-0.286089238845144,0,NA,"CARMESIA",2477,0.65,5987
"4894","MG",3113909,"PL",3127,0.510280678851175,1,0.0966057441253264,1,0.0490483162518302,"CARMO DA CACHOEIRA",11872,0.655,11867
"4895","MG",3113909,"PMDB",2535,0.413674934725849,2,-0.0966057441253264,0,0.50307467057101,"CARMO DA CACHOEIRA",11872,0.655,11867
"4896","MG",3113909,"PPS",466,0.0760443864229765,3,-0.434236292428198,0,NA,"CARMO DA CACHOEIRA",11872,0.655,11867
"4897","MG",3114006,"PTB",4327,0.622142343637671,1,0.244284687275341,1,NA,"CARMO DA MATA",11007,0.689,8942
"4898","MG",3114006,"PFL",2628,0.377857656362329,2,-0.244284687275341,0,0.229766509096118,"CARMO DA MATA",11007,0.689,8942
"4899","MG",3114105,"PPB",3234,0.550561797752809,1,0.101123595505618,1,NA,"CARMO DE MINAS",13932,0.682,9199
"4900","MG",3114105,"PMDB",2640,0.449438202247191,2,-0.101123595505618,0,0.639412375723401,"CARMO DE MINAS",13932,0.682,9199
"4901","MG",3114204,"PPS",6033,0.570388578992153,1,0.193627682707762,1,0.283066924292991,"CARMO DO CAJURU",20444,0.71,10004
"4902","MG",3114204,"PSDB",3985,0.376760896284391,2,-0.193627682707762,0,NA,"CARMO DO CAJURU",20444,0.71,10004
"4903","MG",3114204,"PT",559,0.0528505247234565,3,-0.517538054268696,0,0.19040927454769,"CARMO DO CAJURU",20444,0.71,10004
"4904","MG",3114303,"PMDB",7938,0.514419026634696,1,0.0288380532693928,1,0.448767833981842,"CARMO DO PARANAIBA",29777,0.705,15452
"4905","MG",3114303,"PSDB",7493,0.485580973365304,2,-0.0288380532693928,0,NA,"CARMO DO PARANAIBA",29777,0.705,15452
"4906","MG",3114402,"PMN",4763,0.437614847482543,1,0.166391032708563,1,0.173401401747858,"CARMO DO RIO CLARO",20531,0.733,13671
"4907","MG",3114402,"PSDB",2952,0.27122381477398,2,-0.166391032708563,0,0.439214328978109,"CARMO DO RIO CLARO",20531,0.733,13671
"4908","MG",3114402,"PPS",1896,0.174200661521499,3,-0.263414185961044,0,NA,"CARMO DO RIO CLARO",20531,0.733,13671
"4909","MG",3114402,"PTB",1095,0.100606394707828,4,-0.337008452774715,0,NA,"CARMO DO RIO CLARO",20531,0.733,13671
"4910","MG",3114402,"PDT",178,0.0163542815141492,5,-0.421260565968394,0,NA,"CARMO DO RIO CLARO",20531,0.733,13671
"4911","MG",3114501,"PSDB",4367,0.500745327370714,1,0.00149065474142878,1,0.487839917906619,"CARMOPOLIS DE MINAS",17456,0.7,11586
"4912","MG",3114501,"PFL",4354,0.499254672629286,2,-0.00149065474142878,0,0.502411493073371,"CARMOPOLIS DE MINAS",17456,0.7,11586
"4913","MG",3114550,"PMDB",4845,1,1,NA,1,0.470666666666667,"CARNEIRINHO",9556,0.741,22219
"4914","MG",3114600,"PFL",1255,0.509955302722471,1,0.0199106054449411,1,NA,"CARRANCAS",3958,0.725,10731
"4915","MG",3114600,"PTB",1206,0.490044697277529,2,-0.0199106054449411,0,NA,"CARRANCAS",3958,0.725,10731
"4916","MG",3114709,"PTB",1158,0.539106145251397,1,0.0782122905027933,1,NA,"CARVALHOPOLIS",3380,0.724,10347
"4917","MG",3114709,"PT",990,0.460893854748603,2,-0.0782122905027933,0,0.539606126914661,"CARVALHOPOLIS",3380,0.724,10347
"4918","MG",3114808,"PSDB",1915,0.57061978545888,1,0.141239570917759,1,0.418781725888325,"CARVALHOS",4530,0.646,6597
"4919","MG",3114808,"PFL",1441,0.42938021454112,2,-0.141239570917759,0,0.259835025380711,"CARVALHOS",4530,0.646,6597
"4920","MG",3114907,"PSDB",983,0.544296788482835,1,0.08859357696567,1,0.561630218687873,"CASA GRANDE",2241,0.652,8989
"4921","MG",3114907,"PL",823,0.455703211517165,2,-0.08859357696567,0,NA,"CASA GRANDE",2241,0.652,8989
"4922","MG",3115003,"PMDB",1010,0.500495540138751,1,0.0659068384539147,1,0.455690072639225,"CASCALHO RICO",2893,0.721,13176
"4923","MG",3115003,"PL",877,0.434588701684836,2,-0.0659068384539147,0,NA,"CASCALHO RICO",2893,0.721,13176
"4924","MG",3115003,"PSC",102,0.0505450941526264,3,-0.449950445986125,0,NA,"CASCALHO RICO",2893,0.721,13176
"4925","MG",3115003,"PSD",29,0.0143706640237859,4,-0.486124876114965,0,NA,"CASCALHO RICO",2893,0.721,13176
"4926","MG",3115102,"PTB",5058,0.521067271041516,1,0.264345317811888,1,0.141143820001982,"CASSIA",17433,0.704,12614
"4927","MG",3115102,"PPS",2492,0.256721953229628,2,-0.264345317811888,0,NA,"CASSIA",17433,0.704,12614
"4928","MG",3115102,"PMDB",2157,0.222210775728855,3,-0.298856495312661,0,NA,"CASSIA",17433,0.704,12614
"4929","MG",3115201,"PSDB",2051,1,1,NA,1,0.50126582278481,"CONCEICAO DA BARRA DE MINAS",3944,0.685,7531
"4930","MG",3115300,"PFL",16798,0.441378947921593,1,0.104288191707394,1,0.303511518675911,"CATAGUASES",70630,0.751,14983
"4931","MG",3115300,"PMDB",12829,0.337090756214199,2,-0.104288191707394,0,0.495116677849847,"CATAGUASES",70630,0.751,14983
"4932","MG",3115300,"PSDB",8431,0.221530295864207,3,-0.219848652057386,0,NA,"CATAGUASES",70630,0.751,14983
"4933","MG",3115359,"PSDB",1477,0.569390902081727,1,0.138781804163454,1,0.409870493524676,"CATAS ALTAS",4938,0.684,64028
"4934","MG",3115359,"PMDB",1117,0.430609097918273,2,-0.138781804163454,0,NA,"CATAS ALTAS",4938,0.684,64028
"4935","MG",3115409,"PMN",1384,0.543811394891945,1,0.0876227897838899,1,0.381509890997174,"CATAS ALTAS DA NORUEGA",3489,0.6,4678
"4936","MG",3115409,"PMDB",1161,0.456188605108055,2,-0.0876227897838899,0,NA,"CATAS ALTAS DA NORUEGA",3489,0.6,4678
"4937","MG",3115458,"PMDB",1646,0.407425742574257,1,0.023019801980198,1,0.430137532389874,"CATUJI",6614,0.54,5027
"4938","MG",3115458,"PFL",1553,0.384405940594059,2,-0.023019801980198,0,0.569862467610126,"CATUJI",6614,0.54,5027
"4939","MG",3115458,"PT",449,0.111138613861386,3,-0.296287128712871,0,NA,"CATUJI",6614,0.54,5027
"4940","MG",3115458,"PSDB",392,0.097029702970297,4,-0.31039603960396,0,NA,"CATUJI",6614,0.54,5027
"4941","MG",3115474,"PDT",1462,0.521212121212121,1,0.0424242424242425,1,NA,"CATUTI",5067,0.621,5002
"4942","MG",3115474,"PMDB",1343,0.478787878787879,2,-0.0424242424242425,0,0.48821638993037,"CATUTI",5067,0.621,5002
"4943","MG",3115508,"PMDB",6349,0.509591459988763,1,0.0757685207480536,1,NA,"CAXAMBU",21641,0.743,8097
"4944","MG",3115508,"PSDB",5405,0.43382293924071,2,-0.0757685207480536,0,0.249703966844287,"CAXAMBU",21641,0.743,8097
"4945","MG",3115508,"PSD",705,0.0565856007705273,3,-0.453005859218236,0,NA,"CAXAMBU",21641,0.743,8097
"4946","MG",3115607,"PFL",569,0.58120531154239,1,0.16241062308478,1,0.551181102362205,"CEDRO DO ABAETE",1199,0.678,9373
"4947","MG",3115607,"PMDB",410,0.41879468845761,2,-0.16241062308478,0,0.448818897637795,"CEDRO DO ABAETE",1199,0.678,9373
"4948","MG",3115706,"PFL",2202,0.532398452611219,1,0.0918762088974855,1,0.572655690765927,"CENTRAL DE MINAS",6806,0.665,6227
"4949","MG",3115706,"PPB",1822,0.440522243713733,2,-0.0918762088974855,0,NA,"CENTRAL DE MINAS",6806,0.665,6227
"4950","MG",3115706,"PTB",112,0.0270793036750483,3,-0.50531914893617,0,NA,"CENTRAL DE MINAS",6806,0.665,6227
"4951","MG",3115805,"PTB",2994,0.522786799371399,1,0.0455735987427973,1,0.464108713029576,"CENTRALINA",10271,0.678,10498
"4952","MG",3115805,"PMDB",2733,0.477213200628601,2,-0.0455735987427973,0,0.53365307753797,"CENTRALINA",10271,0.678,10498
"4953","MG",3115904,"PL",1235,0.688405797101449,1,0.376811594202899,1,0.700859950859951,"CHACARA",2856,0.664,8153
"4954","MG",3115904,"PFL",559,0.311594202898551,2,-0.376811594202899,0,NA,"CHACARA",2856,0.664,8153
"4955","MG",3116001,"PFL",1636,0.478362573099415,1,0.0590643274853801,1,0.515515515515516,"CHALE",5643,0.655,6423
"4956","MG",3116001,"PSB",1434,0.419298245614035,2,-0.0590643274853801,0,NA,"CHALE",5643,0.655,6423
"4957","MG",3116001,"PT",350,0.10233918128655,3,-0.376023391812865,0,0.484484484484485,"CHALE",5643,0.655,6423
"4958","MG",3116100,"PMDB",3157,0.557872415621134,1,0.124757024209224,1,NA,"CHAPADA DO NORTE",15184,0.598,3807
"4959","MG",3116100,"PSDB",2451,0.43311539141191,2,-0.124757024209224,0,NA,"CHAPADA DO NORTE",15184,0.598,3807
"4960","MG",3116100,"PT",51,0.00901219296695529,3,-0.548860222654179,0,NA,"CHAPADA DO NORTE",15184,0.598,3807
"4961","MG",3116159,"PFL",1987,0.519884877027734,1,0.0599162742019884,1,NA,"CHAPADA GAUCHA",11339,0.635,6021
"4962","MG",3116159,"PMDB",1758,0.459968602825746,2,-0.0599162742019884,0,NA,"CHAPADA GAUCHA",11339,0.635,6021
"4963","MG",3116159,"PRTB",77,0.0201465201465201,3,-0.499738356881214,0,NA,"CHAPADA GAUCHA",11339,0.635,6021
"4964","MG",3116209,"PMDB",808,0.38512869399428,1,0.113441372735939,1,0.350766456266907,"CHIADOR",2759,0.711,10022
"4965","MG",3116209,"PPB",570,0.271687321258341,2,-0.113441372735939,0,NA,"CHIADOR",2759,0.711,10022
"4966","MG",3116209,"PT",422,0.201143946615825,3,-0.183984747378456,0,0.383228133453562,"CHIADOR",2759,0.711,10022
"4967","MG",3116209,"PFL",298,0.142040038131554,4,-0.243088655862726,0,NA,"CHIADOR",2759,0.711,10022
"4968","MG",3116308,"PTB",2290,0.549029009829777,1,0.098058019659554,1,NA,"CIPOTANEA",6578,0.579,4625
"4969","MG",3116308,"PSDB",1881,0.450970990170223,2,-0.098058019659554,0,0.489825581395349,"CIPOTANEA",6578,0.579,4625
"4970","MG",3116407,"PMDB",1257,0.454940282301846,1,0.0376402461093014,1,0.478996499416569,"CLARAVAL",4588,0.698,13812
"4971","MG",3116407,"PFL",1153,0.417300036192544,2,-0.0376402461093014,0,NA,"CLARAVAL",4588,0.698,13812
"4972","MG",3116407,"PTB",353,0.12775968150561,3,-0.327180600796236,0,NA,"CLARAVAL",4588,0.698,13812
"4973","MG",3116506,"PMDB",2498,0.500500901622921,1,0.00100180324584253,1,0.456427015250545,"CLARO DOS POCOES",7712,0.67,7699
"4974","MG",3116506,"PPB",2493,0.499499098377079,2,-0.00100180324584253,0,NA,"CLARO DOS POCOES",7712,0.67,7699
"4975","MG",3116605,"PFL",8013,0.649720262709803,1,0.360982729262953,1,NA,"CLAUDIO",26262,0.709,12033
"4976","MG",3116605,"PMDB",3561,0.28873753344685,2,-0.360982729262953,0,0.472792345336352,"CLAUDIO",26262,0.709,12033
"4977","MG",3116605,"PPB",759,0.0615422038433471,3,-0.588178058866456,0,NA,"CLAUDIO",26262,0.709,12033
"4978","MG",3116704,"PDT",2547,0.61970802919708,1,0.239416058394161,1,0.564025048585619,"COIMBRA",7135,0.669,10783
"4979","MG",3116704,"PFL",1563,0.38029197080292,2,-0.239416058394161,0,0.435974951414381,"COIMBRA",7135,0.669,10783
"4980","MG",3116803,"PTB",2540,0.579776306779274,1,0.177813284638211,1,0.320859026153519,"COLUNA",8972,0.583,4975
"4981","MG",3116803,"PMDB",1761,0.401963022141064,2,-0.177813284638211,0,0.547097597278333,"COLUNA",8972,0.583,4975
"4982","MG",3116803,"PFL",80,0.0182606710796622,3,-0.561515635699612,0,NA,"COLUNA",8972,0.583,4975
"4983","MG",3116902,"PPB",1891,1,1,NA,1,NA,"COMENDADOR GOMES",2992,0.697,34723
"4984","MG",3117009,"PPS",2850,0.620915032679739,1,0.241830065359477,1,0.363732320033777,"COMERCINHO",8011,0.593,5864
"4985","MG",3117009,"PT",1740,0.379084967320261,2,-0.241830065359477,0,0.565970023221448,"COMERCINHO",8011,0.593,5864
"4986","MG",3117108,"PFL",3035,0.554135475625342,1,0.108270951250685,1,NA,"CONCEICAO DA APARECIDA",9888,0.691,12881
"4987","MG",3117108,"PSB",2442,0.445864524374658,2,-0.108270951250685,0,NA,"CONCEICAO DA APARECIDA",9888,0.691,12881
"4988","MG",3117207,"PSDB",821,0.450356555128908,1,0.132748217224355,1,0.512413108242304,"CONCEICAO DAS PEDRAS",2755,0.668,10835
"4989","MG",3117207,"PTB",579,0.317608337904553,2,-0.132748217224355,0,0.487586891757696,"CONCEICAO DAS PEDRAS",2755,0.668,10835
"4990","MG",3117207,"PMDB",423,0.232035106966539,3,-0.21832144816237,0,NA,"CONCEICAO DAS PEDRAS",2755,0.668,10835
"4991","MG",3117306,"PFL",5773,0.504016064257028,1,0.00803212851405627,1,0.462171317954509,"CONCEICAO DAS ALAGOAS",23932,0.712,27446
"4992","MG",3117306,"PMDB",5681,0.495983935742972,2,-0.00803212851405627,0,0.461445394418455,"CONCEICAO DAS ALAGOAS",23932,0.712,27446
"4993","MG",3117405,"PFL",1374,0.517514124293785,1,0.0350282485875706,1,0.464400256574727,"CONCEICAO DE IPANEMA",4468,0.676,6390
"4994","MG",3117405,"PT",1281,0.482485875706215,2,-0.0350282485875706,0,0.535599743425273,"CONCEICAO DE IPANEMA",4468,0.676,6390
"4995","MG",3117504,"PMDB",5303,0.558622142631413,1,0.117244285262825,1,0.535627283800244,"CONCEICAO DO MATO DENTRO",17798,0.634,7566
"4996","MG",3117504,"PFL",4190,0.441377857368587,2,-0.117244285262825,0,0.458384084449858,"CONCEICAO DO MATO DENTRO",17798,0.634,7566
"4997","MG",3117603,"PMDB",1793,0.538276793755629,1,0.0765535875112579,1,0.650584795321637,"CONCEICAO DO PARA",5214,0.7,35546
"4998","MG",3117603,"PPB",1538,0.461723206244371,2,-0.0765535875112579,0,NA,"CONCEICAO DO PARA",5214,0.7,35546
"4999","MG",3117702,"PSDB",4176,0.636391344102408,1,0.272782688204816,1,0.152319731693684,"CONCEICAO DO RIO VERDE",13052,0.665,10044
"5000","MG",3117702,"PMDB",2386,0.363608655897592,2,-0.272782688204816,0,NA,"CONCEICAO DO RIO VERDE",13052,0.665,10044
